Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.9,1,Alpha Standardized Science G8.9 Created By STC 11 Which table correctly compares features of divergent plate boundaries and convergent plate boundaries? A B C D,Diagram/image referenced in question,MC,A) plastic tube is arranged on a lab tabletop as shown. A small sphere enters one end of the tube with enough speed to,,8,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires data analysis — expected use of practice but meaningful reasoning.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.9,2,come out the other end of the tube. Which diagram shows where the sphere will go first when it leaves the tube? A B C D Which diagram shows the relative position of Earth's axis at the beginning of summer in Texas?,Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,3,come out the other end of the tube. Which diagram shows where the sphere will go first when it leaves the tube? A B C D Which diagram shows the relative position of Earth's axis at the beginning of summer in Texas? A B C D Sodium sulfate (Na SO ) is used to produce many products. Which elements are represented in the formula AND how 4 2 4 many atoms of each element are represented in the formula? Select all correct answers:,Diagram/image referenced in question,MC,"A) Sodium (Na): 2 atoms, B) Sulfur (S): 1 atom, C) Sodium (Na): 1 atom, D) Sulfur (S): 4 atoms E Oxygen (O): 4 atoms F Oxygen (O): 1 atom Students are investigating the characteristics of different plants. They record the characteristics in a table.",,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,5,E Oxygen (O): 4 atoms F Oxygen (O): 1 atom Students are investigating the characteristics of different plants. They record the characteristics in a table. Which plant would best compete for sunlight in a rain forest environment?,Diagram/image referenced in question,MC,"A) Plant 1, B) Plant 2, C) Plant 3, D) Plant 4 Which statement best describes why Texas experiences more hurricanes in August than in January?",,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.9,6,Which statement best describes why Texas experiences more hurricanes in August than in January?,None,MC,"A) Wind speeds are slower in August than in January., B) Wave heights are greater in August than in January., C) Rainfall amounts are lower in August than in January., D) Ocean temperatures are higher in August than in January. Students use a topographic map to study the effects of erosion. The topographic map is shown.",,8,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,7,Students use a topographic map to study the effects of erosion. The topographic map is shown. What statement correctly explains where more eroded soil will collect?,Diagram/image referenced in question,MC,"A) More soil collects at area W because that area is a steep slope., B) More soil collects at area X because that area is nearly level., C) More soil collects at area Y because that area is at the lowest level., D) More soil collects at area Z because that area is a depression. Which diagram correctly models the sun, Earth, and the moon during the third quarter of the lunar cycle?",,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.9,8,"Which diagram correctly models the sun, Earth, and the moon during the third quarter of the lunar cycle? A B C D Which of these statements about the mass of subatomic particles is true?",Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,9,A B C D Which of these statements about the mass of subatomic particles is true?,None,MC,"A) The mass of a proton is the same as the mass of an electron., B) The mass of a neutron is the same as the mass of an electron., C) The mass of a neutron is much greater than the mass of a proton., D) The mass of a proton is much greater than the mass of an electron. Which question is most relevant to an ecosystem beginning primary succession?",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,10,Which question is most relevant to an ecosystem beginning primary succession?,None,MC,"A) Why is there no soil, grass, or shrubs present in the ecosystem?, B) Why are there so many kinds of animals living in the ecosystem?, C) What types of hardwood trees are growing in the ecosystem?, D) What caused the forest fire that destroyed the previous ecosystem? Students push a cart along a smooth floor and collect data to produce the graph shown.",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.9,11,"Students push a cart along a smooth floor and collect data to produce the graph shown. The students use this data to determine and graph the velocity of the cart. Which graph accurately represents the velocity of the cart? A B C D Gregor Mendel studied the genetics of pea plants. He found that some pea plants produce smooth, round seeds,",Diagram/image referenced in question,MC,,,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
