Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.16,1,"Alpha Standardized Science G8.16 Created By STC 11 Scientists make hazard maps for many different types of natural hazards. The map below shows data about wildfires, which are unplanned fires burning in wilderness areas. This map shows wildfire data for each county in one region of the United States. Based on the map, which statement is true?",Diagram/image referenced in question,MC,"A) Between 1994 and 2013, Custer County had fewer large wildfires than Okanogan County., B) Between 1994 and 2013, Pierce County had more large wildfires than Curry County., C) Between 1994 and 2013, Shoshone County and Union County had the exact same number of large wildfires, D) Between 1994 and 2013, Union County had more large wildfires than Custer County. Read the passage below and answer question 2 Relative Age of Fossils Fossils are found in different sedimentary layers of Earth's crust. Older fossils are usually found at lower layers, while relatively younger fossils are found at higher layers. Scientists make use of this pattern in relative dating. Relative dating helps arrange fossils according to their age. The figure shows the fossils of animals found at different sedimentary layers. Which is the oldest fossil shown in the image?",A,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.16,2,"Read the passage below and answer question 2 Relative Age of Fossils Fossils are found in different sedimentary layers of Earth's crust. Older fossils are usually found at lower layers, while relatively younger fossils are found at higher layers. Scientists make use of this pattern in relative dating. Relative dating helps arrange fossils according to their age. The figure shows the fossils of animals found at different sedimentary layers. Which is the oldest fossil shown in the image?",Diagram/image referenced in question,MC,"A) farmer plans to cross two heterozygous plants that have yellow flowers (Yy and Yy). Which Punnett Square is, B) coral, C) trilobite, D) crinoid",C,8,,3,Real-world context with visual information. Some reasoning required.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.16,3,correct? A B C D The map shows powerful earthquakes (black dots) and tectonic plate boundaries (pink lines).,Diagram/image referenced in question,MC,,,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.16,4,correct? A B C D The map shows powerful earthquakes (black dots) and tectonic plate boundaries (pink lines). Which conclusion is BEST supported by the map?,Diagram/image referenced in question,MC,"A) Powerful earthquakes happen only in the oceans., B) Powerful earthquakes are randomly distributed across Earth., C) Powerful earthquakes occur most often near plate boundaries, where plates interact., D) Powerful earthquakes occur mainly in the centers of plates, far from boundaries. Read the passage below and answer question 5 Selection of Favorable Traits in the Peppered Moth The distribution of traits in a population is affected by natural selection. As a result, organisms with advantageous traits have a greater likelihood of survival. For example, in the peppered moth Biston betularia, two patterns of coloration are observed. The 'typica' form of the moth is light-colored, while the 'carbonaria' form of the moth is dark-colored. The genetic basis for the difference in the color of the moths is the 'typica' and 'carbonaria' alleles. In peppered moths, the allele for dark-bodied moths (carbonaria) is dominant, while the allele for light-bodied moths (typical) is recessive. The external environment directly influences the distribution of the two variants of the trait in the population of moths. This is due to the fact that the color of the moth determines its success in escaping predators by camouflaging itself against tree trunks. Predators are less likely to spot and eat moths that are well-camouflaged. As a result, these moths survive and reproduce. This also implies that the presence or absence of predators also influences the trait distribution in peppered moths. The image shows the two variants of the moth on a tree trunk. After industrialization, there was an increase in the levels of air pollution. This resulted in light-colored tree trunks getting covered by soot and becoming dark in color. The table shows how this affected the peppered moth populations over a period of time. 1800 1850 1875 1900 1925 1950 1975 Typica 100 97 90 65 21 10 7 Carbonaria 0 3 10 35 79 90 93 The graph shows the change in the percentage of dark-colored peppered moths in the region after the year 1975.",C,8,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.16,5,"Read the passage below and answer question 5 Selection of Favorable Traits in the Peppered Moth The distribution of traits in a population is affected by natural selection. As a result, organisms with advantageous traits have a greater likelihood of survival. For example, in the peppered moth Biston betularia, two patterns of coloration are observed. The 'typica' form of the moth is light-colored, while the 'carbonaria' form of the moth is dark-colored. The genetic basis for the difference in the color of the moths is the 'typica' and 'carbonaria' alleles. In peppered moths, the allele for dark-bodied moths (carbonaria) is dominant, while the allele for light-bodied moths (typical) is recessive. The external environment directly influences the distribution of the two variants of the trait in the population of moths. This is due to the fact that the color of the moth determines its success in escaping predators by camouflaging itself against tree trunks. Predators are less likely to spot and eat moths that are well-camouflaged. As a result, these moths survive and reproduce. This also implies that the presence or absence of predators also influences the trait distribution in peppered moths. The image shows the two variants of the moth on a tree trunk. After industrialization, there was an increase in the levels of air pollution. This resulted in light-colored tree trunks getting covered by soot and becoming dark in color. The table shows how this affected the peppered moth populations over a period of time. 1800 1850 1875 1900 1925 1950 1975 Typica 100 97 90 65 21 10 7 Carbonaria 0 3 10 35 79 90 93 The graph shows the change in the percentage of dark-colored peppered moths in the region after the year 1975. What would most likely be the cause of the decrease in dark-colored moths over time?",Diagram/image referenced in question,MC,"A) bicycle rider is traveling up a hill. When the rider reaches the top of the hill, she stops to rest. Then she travels down, B) improvement in the air quality, C) deletion of all alleles encoding color, D) decrease in the number of predators",B,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,3,Requires prediction based on understanding — applies practice in context.,3,Requires connecting science ideas with data in meaningful application.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.16,6,the hill. The diagram shows the rider in the three different positions. Which of these correctly describes the potential energy and the kinetic energy of the bicycle rider?,Diagram/image referenced in question,MC,"A) When the rider is at the top of the hill, her potential energy is the greatest, and her kinetic energy is the least., B) As the rider moves up the hill, her kinetic energy increases, and her potential energy decreases., C) When the rider goes down the hill, her potential energy increases, and her kinetic energy decreases., D) As the rider reaches the bottom of the hill, her kinetic energy and potential energy decrease. Students in a science class visited four local ecosystems. The students observed the species present in each ecosystem",A,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.16,7,"Students in a science class visited four local ecosystems. The students observed the species present in each ecosystem and recorded their observations in the table. Based on these observations, which ecosystem is likely to be the least sustainable?",Diagram/image referenced in question,MC,"A) Ecosystem 1, because it has the fewest species, B) Ecosystem 2, because it includes both aquatic and terrestrial species, C) Ecosystem 3, because it has few predators, D) Ecosystem 4, because it supports many animals The pictures show the bone structure of the front limbs of three animals.",A,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.16,8,The pictures show the bone structure of the front limbs of three animals. Which of the following BEST describes how the front limbs support the theory of evolution?,Diagram/image referenced in question,MC,"A) The bone structure of the animals has not changed over time., B) The bone structure of the animals is getting more complex over time., C) The bone structure of the animals was inherited from a common ancestor., D) The bone structure of the animals evolved independently from different ancestors. The embryos of two vertebrate animals at the same stage of development are shown in the figure.",A,8,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.16,9,"The embryos of two vertebrate animals at the same stage of development are shown in the figure. Which BEST explains why the embryos are similar in appearance, yet the adults look different?",Diagram/image referenced in question,MC,"A) Pigs and chickens are in the same genus., B) All vertebrate embryos have the same DNA., C) As the embryos grow, they undergo mutations., D) Some developmental processes are shared by vertebrates. Which of the following models has the greatest attractive electric force between the charged particles?",D,8,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,2,Pattern recognition implicitly involved but not explicitly required.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.16,10,Which of the following models has the greatest attractive electric force between the charged particles? A B C D Chemical receptors in your nose respond to smells in the environment. How does the information from your receptor,Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
