Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.5,1,"Alpha Standardized Science G8.5 Created By STC 11 How are tsunamis, earthquakes and tectonic plate movement related?",None,MC,"A) Earthquakes cause plate movement, which causes tsunamis., B) Plate movement causes earthquakes, which cause tsunamis., C) Plate movement causes tsunamis, which cause earthquakes., D) Tsunamis cause earthquakes, which cause plate movement. Guinea pigs have a gene that codes for black or brown fur. The allele for black fur (B) is dominant over the allele for",,8,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,2,Guinea pigs have a gene that codes for black or brown fur. The allele for black fur (B) is dominant over the allele for brown fur (b). Which combination of parental genotypes could produce offspring with black fur as well as offspring with brown fur?,None,MC,"A) BB x BB, B) Bb x Bb, C) BB x bb, D) bb x bb Geothermal energy sources that can produce steam are located where bodies of magma are relatively close to Earth's",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,3,Geothermal energy sources that can produce steam are located where bodies of magma are relatively close to Earth's surface. At which regions would these steam-producing energy sources occur?,None,MC,"A) regions with very hot climates, B) regions within stable continents, C) regions with recent volcanic activity, D) regions at latitudes close to the equator 4 Complete the chart by matching each term with all of its correct characteristics. transfers from a hot Transfer requires atoms are in energy via liquids gases plasma place to a cool solids Process matter direct contact waves or place particles Convection Conduction Radiation",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,5,"4 Complete the chart by matching each term with all of its correct characteristics. transfers from a hot Transfer requires atoms are in energy via liquids gases plasma place to a cool solids Process matter direct contact waves or place particles Convection Conduction Radiation DRAG & DROP THE ANSWER extreme heat, pressure magma, volcanic activity erosion, deposition Select the three situations in which unbalanced forces are acting on the objects.",Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,6,"DRAG & DROP THE ANSWER extreme heat, pressure magma, volcanic activity erosion, deposition Select the three situations in which unbalanced forces are acting on the objects.",None,MC,"A) a toy car rolling faster down a ramp, B) a car remaining parked in a parking lot, C) a bike moving at a constant speed around a circular track, D) a truck slowly speeding up after being stopped at a stoplight E a bus moving at a constant speed in a straight direction on the highway Temperature is a way to measure the ___________ energy of particles of matter.",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,7,E a bus moving at a constant speed in a straight direction on the highway Temperature is a way to measure the ___________ energy of particles of matter.,None,MC,"A) kinetic, B) potential, C) electrical, D) chemical Mesosaurus is a reptile that has been extinct for nearly 300 million years. Fossil remains of this animal have been",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,8,Mesosaurus is a reptile that has been extinct for nearly 300 million years. Fossil remains of this animal have been found in both South America and Africa. Which statement explains the location of these fossils on opposite sides of the Atlantic Ocean?,None,MC,"A) South America and Africa were once connected., B) Mesosaurus crossed land bridges with early humans., C) Adaptations resulted in identical species in different ecosystems., D) The reptile changed into a marine organism and swam the Atlantic Ocean. Which statement describes how rock characteristics affect rates of weathering?",,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.5,9,Which statement describes how rock characteristics affect rates of weathering?,None,MC,"A) Rocks with metamorphic rock weather more quickly than sedimentary rocks., B) Rocks with gaps and cracks weather more quickly than rocks with smooth surfaces., C) Rocks without minerals weather more quickly than rocks made up of many minerals., D) Rocks that are buried deep underground weather more quickly than rocks at the surface. 10 Choose the correct term to complete the following sentence. During , glucose is broken down in the presence of oxygen to create energy, carbon dioxide, and water. a Photosynthesis ATP Cellular Respiration Fermentation What characteristic could provide a species with a better chance of surviving a drastic environmental change?",,8,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.5,11,"10 Choose the correct term to complete the following sentence. During , glucose is broken down in the presence of oxygen to create energy, carbon dioxide, and water. a Photosynthesis ATP Cellular Respiration Fermentation What characteristic could provide a species with a better chance of surviving a drastic environmental change?",Diagram/image referenced in question,MC,"A) a small population size, B) a highly diversified gene pool, C) specialized cells within the body, D) many individuals with the recessive trait Use the stimulus below to answer next two questions. Stimulus Construction workers use a pile driver to push large poles, called piles, into the soil. The poles provide support to newly constructed buildings. A pile driver is shown. Students conduct two investigations to learn more about how a pile driver works. The students' experimental setup is shown. The students conduct Investigation A and Investigation B. They measure the distance the weight falls and the distance the nail is pushed into the wood block in centimeters, cm. the mass of the weight is measured in kilograms, kg. the students record their experimental setup in the table. Which type of potential energy are the students investigating using the model of a pile driver?",,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.5,12,"Use the stimulus below to answer next two questions. Stimulus Construction workers use a pile driver to push large poles, called piles, into the soil. The poles provide support to newly constructed buildings. A pile driver is shown. Students conduct two investigations to learn more about how a pile driver works. The students' experimental setup is shown. The students conduct Investigation A and Investigation B. They measure the distance the weight falls and the distance the nail is pushed into the wood block in centimeters, cm. the mass of the weight is measured in kilograms, kg. the students record their experimental setup in the table. Which type of potential energy are the students investigating using the model of a pile driver?",Diagram/image referenced in question,MC,"A) chemical, B) elastic, C) electrical, D) gravitational The following question has two parts. First, answer part A. Then, answer part B.",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",2,Energy/matter concepts implicitly present.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
