Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.4,1,Alpha Standardized Science G8.4 Created By STC 10 Which of the following do scientists believe has caused the trend seen in Graph 1?,Diagram/image referenced in question,MC,"A) an increase in the burning of fossil fuels, B) an increase in the number of volcanic eruptions, C) a decrease in the average temperature of Earth, D) a decrease in the use of renewable energy",,8,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.4,2,The change in carbon dioxide concentration seen in Graph 1 has most likely caused,Diagram/image referenced in question,MC,"A) deforestation, B) Earth's water cycle to slow down, C) an increase in Earth's average temperature, D) an increase in the thickness of Earth's glaciers Imagine you are carrying a backpack full of books. You walk up a hill that is 100 meters high and then come back",,8,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.4,3,Imagine you are carrying a backpack full of books. You walk up a hill that is 100 meters high and then come back down. When did the backpack have the most gravitational potential energy?,None,MC,"A) science teacher demonstrates the effect of magnet size on magnetic force by using three different pairs of magnets:, B) Halfway up the hill, C) At the top of the hill, D) At the bottom of the hill after coming down",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,4,"small, medium, and large, all made from the same material. Assuming each pair is at the same distance apart, how will the magnitude of the magnetic force compare between the three pairs?",None,MC,"A) The small pair will have the greatest magnetic force., B) The medium pair will have the greatest magnetic force., C) The large pair will have the greatest magnetic force., D) All pairs will have the same magnetic force because they are made of the same material. In a simulation, a digital train travels 300 meters north in 50 seconds before stopping at a station. Based on this",,8,,2,Some context provided but limited scenario complexity.,2,Some practice engagement but at surface level.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,5,"In a simulation, a digital train travels 300 meters north in 50 seconds before stopping at a station. Based on this information, what is the train's velocity during this trip?",None,MC,"A) 6 meters per second north, B) 15 meters per second north, C) 35 meters per second north, D) 5.5 meters per second north Consider a population of Bluefin Crested Birds. . The coastal areas of Bluefin Bay are home to the Bluefin Crested Bird. These birds have two distinct beak shapes: broad beaks suitable for cracking open hard-shelled sea snails, and narrow beaks for catching and holding slippery fish. Over time, as the availability of food sources fluctuates, so does the population distribution of beak shapes among the Bluefin Crested Birds. Data about a population of Bluefin Crested Birds at the start and end of a 3-year period: Time Period Number with Broad Beaks Number with Narrow Beaks Start 80 120 End 100 100 What were the percentages of birds with broad beaks at the start and end of the observed time period?",,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.4,6,"Consider a population of Bluefin Crested Birds. . The coastal areas of Bluefin Bay are home to the Bluefin Crested Bird. These birds have two distinct beak shapes: broad beaks suitable for cracking open hard-shelled sea snails, and narrow beaks for catching and holding slippery fish. Over time, as the availability of food sources fluctuates, so does the population distribution of beak shapes among the Bluefin Crested Birds. Data about a population of Bluefin Crested Birds at the start and end of a 3-year period: Time Period Number with Broad Beaks Number with Narrow Beaks Start 80 120 End 100 100 What were the percentages of birds with broad beaks at the start and end of the observed time period?",Diagram/image referenced in question,MC,"A) Start: 50%, End: 40%, B) Start: 40%, End: 50%, C) Start: 60%, End: 50%, D) Start: 40%, End: 60% How did this population change over this time period?",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Does Not Meet,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.4,7,How did this population change over this time period?,None,MC,"A) Both broad and narrow beaked birds increased in number equally., B) The number of birds with narrow beaks increased, while the number with broad beaks stayed the same., C) The percentage of birds with broad beaks increased, while the percentage with narrow beaks decreased., D) The percentage of birds with broad beaks increased, and the percentage with narrow beaks remained the same. What does artificial selection mean?",,8,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,8,same. What does artificial selection mean?,None,MC,"A) certain flower species comes in two colors: red and blue. Birds are attracted to red flowers and pollinate them more, B) Humans choose specific organisms with desired traits to reproduce., C) Organisms randomly change to better adapt to their surroundings., D) Scientists use technology to directly change an organism's genes.",,8,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,9,"often, while blue flowers are mostly ignored. How would natural selection most likely affect the population of these flowers over time?",None,MC,"A) The red flowers will decrease because they attract more birds., B) The blue flowers will become more common because birds do not disturb them., C) The red flowers will become more common because they are pollinated more often., D) There will be no change in the frequency of red or blue flowers. Consider the developmental features described in embryos:",,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.4,10,"Consider the developmental features described in embryos: • In human embryos, pharyngeal arches develop during early development, which contributes to the formation of the lower jaw and certain muscles. • Elephant embryos exhibit pharyngeal arches in the early stages, which later contribute to forming the ears and jaws. • Fish embryos have pharyngeal arches that develop into gills, essential for their aquatic life. What does the presence of homologous features like pharyngeal arches tell us about the relationship between these vertebrates?",None,MC,"A) student lifts a textbook from the floor to the top of a desk. Which of the following best describes the change in the, B) These arches show similar environments shaped their evolution, not ancestry., C) Pharyngeal arches suggest humans, elephants, and fish share a common ancestor., D) The different outcomes of pharyngeal arches mean these species are unrelated.",,8,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,11,textbook's gravitational potential energy?,None,MC,"A) student records the number of iron filings each of three different magnets can attract. The magnets are all the same, B) The gravitational potential energy stays the same because the mass of the textbook does not change., C) The gravitational potential energy increases because the distance from the center of Earth has increased., D) The gravitational potential energy is zero because the textbook is not in motion.",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,12,"size and material but are placed at different distances from the pile of iron filings. The data is as follows: Magnet Number of iron filings attracted X 29 Y 21 Z 11 Based on the data, which magnet was likely placed closest to the iron filings?",None,MC,"A) science class is conducting experiments with toy cars of different masses down an inclined plane. If the same force is, B) Magnet Y, C) Magnet Z, D) Cannot be determined",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.4,13,"acting on each car, which car would have the smallest acceleration? Toy Car Mass (g)",None,MC,"A) Toy car A, B) Toy car B, C) Toy car C, D) Toy car D Which type of organism is the result of artificial selection?",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
