Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.15,1,"Alpha Standardized Science G8.15 Created By STC 11 This illustration shows an outcrop with four layers labeled 1, 2, 3, and 4 from top to bottom. Each layer has a fossil labeled as W, X, Y and Z. Select the answer that correctly completes the sentence. Based on the law of superposition, _________________ is the oldest fossil in the illustration.",Diagram/image referenced in question,MC,"A) fossil W, B) fossil X, C) fossil Y, D) fossil Z Which explains how a mutation in a DNA sequence can directly impact an organism?",D,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,2,Which explains how a mutation in a DNA sequence can directly impact an organism?,None,MC,"A) snake has a mutation in a gene that affects its venom production. Which of the following best describes how this, B) By creating new dominant alleles that override all normal proteins, C) By modifying the genetic information in all reproductive cells, D) By reversing the normal translation process during protein synthesis",,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Requires understanding relationships between science concepts.,2,Pattern recognition implicitly involved but not explicitly required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.15,3,mutation would lead to a change in the snake's traits?,None,MC,"A) The mutation directly changes the snake's behavior, causing it to hunt different prey without affecting protein production., B) The mutation alters the structure of a protein involved in venom production, changing the venom's effectiveness., C) The mutation occurs because the snake needs to adapt to a new environment with different prey animals., D) The mutation changes the snake's physical appearance, allowing it to blend better with its surroundings. Some plants produce different colored leaves depending on the season of the year. Which best explains why the color",B,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,4,Some plants produce different colored leaves depending on the season of the year. Which best explains why the color of these leaves changes seasonally?,None,MC,"A) A genetic change that occurs each season, B) The plant's response to changing environmental conditions, C) A learned behavior that improves survival, D) An inherited trait that cannot be influenced by external factors On a small, isolated island, a storm changed the environment from dark rocky terrain to light brown sandy landscape.",B,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.15,5,"On a small, isolated island, a storm changed the environment from dark rocky terrain to light brown sandy landscape. Which mouse population would most likely decrease over the next several generations?",None,MC,"A) mice with light brown fur, B) mice with spotted fur that includes both light and dark patches, C) mice with fur that changes color seasonally, D) mice with black fur In a tawny owl population, what explains the increase in dark brown feather coloration?",D,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,CCC implicitly present but not engaged for reasoning.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.15,6,"In a tawny owl population, what explains the increase in dark brown feather coloration?",None,MC,"A) plant breeder is working with a species where flower color is determined by a single gene. The allele for red flowers, B) Owls with dark brown feathers reproduced more successfully than owls with pale gray feathers., C) Owls with pale gray feathers gradually developed dark brown feathers during their lifetime., D) Owls with dark brown feathers grew larger bodies than owls with pale gray feathers.",B,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.15,7,(F) is dominant over the allele for white flowers (f). Which statement correctly describes the genotype and phenotype relationships in this plant species?,None,MC,"A) Plants with genotype Ff will have red flowers., B) Plants with genotype FF will have white flowers., C) Plants with genotype ff will have red flowers., D) All plants with red flowers must have the same genotype. Scientists have discovered a fossil skeleton of a whale-like creature that lived in the early Eocene epoch. The skeleton",A,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.15,8,Scientists have discovered a fossil skeleton of a whale-like creature that lived in the early Eocene epoch. The skeleton shows an organism with large fore and hind limbs with distinct toes. Fossil skeletons of closely related species from later periods show organisms lacking hind limbs. Which conclusion does this observation best support?,None,MC,"A) Ancestors of whales had fewer bones than modern whales., B) Whales and their ancestors have always been ocean dwellers., C) Ancestors of whales may once have been able to walk., D) Whales and their ancestors have always been the largest living animals. Choose the word that correctly completes the sentence.",C,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.15,9,"Choose the word that correctly completes the sentence. Alexia is pitching during a baseball game. She throws the ball forward, and then force is applied by the batter who hits a home run. The force applied caused the baseball to ________________.",None,MC,"A) fall downward, B) change direction, C) slow down, D) stop moving Jeremy pushes two boxes with the same constant force. Box A has a mass of 5 kg, and Box B has a mass of 10 kg.",B,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,10,"Jeremy pushes two boxes with the same constant force. Box A has a mass of 5 kg, and Box B has a mass of 10 kg. Which of the following statements correctly compares their accelerations?",None,MC,"A) 35 kg child is standing in a 70 kg boat resting on the water. The child jumps forward, away from the boat, pushing, B) Both boxes accelerate at the same rate., C) Box A accelerates at twice the rate of Box B., D) Neither box will accelerate unless the force is increased.",C,8,,2,Some context provided but limited scenario complexity.,2,Some practice engagement but at surface level.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,11,"with a force of 500 N. After the jump, the boat moves backward. Which statement correctly explains why the boat moves backward?",None,MC,"A) When the child exerts a 500 N force on the boat in one direction, the boat exerts an equal 500 N force on the child in the opposite direction., B) The child exerts a 500 N force on the boat, but the boat exerts a smaller force on the child because the boat has greater mass., C) The boat moves backward because water provides a frictionless surface, allowing movement without any reaction force from the boat., D) The boat moves backward because it absorbs the 500 N force from the child but doesn't exert any force in return. During a car collision, a passenger who weighs 60 kg is moving forward at 15 m/s when the vehicle suddenly stops.",A,8,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.15,12,"return. During a car collision, a passenger who weighs 60 kg is moving forward at 15 m/s when the vehicle suddenly stops. Which statement best explains how a properly functioning seat belt protects the passenger during this collision?",None,MC,"A) scientist measured the temperature of a hot water bottle every 10 minutes in four different locations. The data is, B) Thermal energy is converted to chemical energy, C) Electrical energy is converted to mechanical energy, D) Mechanical energy is converted to electrical energy",,8,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.15,14,presented in the table below: Which statement correctly describes the thermal energy transfer in this experiment?,Diagram/image referenced in question,MC,"A) Thermal energy transferred most quickly in Location B because the insulation prevented heat from escaping to the surroundings., B) Thermal energy transferred most quickly in Location C because the temperature difference between the hot water bottle and the surroundings was greatest., C) Thermal energy transferred most quickly in Location A because the window sill provided better contact with the surroundings., D) Thermal energy transferred at the same rate in all locations because all bottles started at the same temperature. Three books are placed on two shelves, as shown in the image.",A,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.15,15,"temperature. Three books are placed on two shelves, as shown in the image. Which of the following changes will result in the increase of the total gravitational potential energy of the three books?",Diagram/image referenced in question,MC,"A) move Book A so that it is on the upper shelf, to the right of book B., B) move Book A so that it is on the lower shelf, to the left of Book C., C) move Book B so that it is on the lower shelf, to the left of Book C., D) move Book C so that it is on the upper shelf, to the right of book B. The mass of the basketball shown below is 3 times the mass of the baseball.",D,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,16,"The mass of the basketball shown below is 3 times the mass of the baseball. If the two balls are moving at the same speed, how does the kinetic energy of the basketball compare to the kinetic energy of the baseball?",Diagram/image referenced in question,MC,"A) ram on a crane transforms gravitational potential energy into kinetic energy as it falls to push a spike into the, B) The basketball has 2 times the kinetic energy of the baseball., C) The basketball has 3 times the kinetic energy of the baseball., D) The basketball has 9 times the kinetic energy of the baseball.",C,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,Some practice engagement but at surface level.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,17,ground. From which position should the ram be released to have the greatest kinetic energy when it hits the spike?,None,MC,"A) 1, B) 2, C) 3, D) 4 Two bicyclists begin pedaling at the same time. They each use chemical potential energy (stored in their muscles) to",A,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,18,"Two bicyclists begin pedaling at the same time. They each use chemical potential energy (stored in their muscles) to power their motion, converting it primarily into kinetic energy. Some energy also transforms into thermal energy and sound as they ride. The graph below shows how far each bicyclist travels over the same 10-second interval. Based on the distance-versus-time data, which statement best describes how these energy transformations differ for Bicyclist A and Bicyclist B?",Diagram/image referenced in question,MC,"A) Bicyclist B converts chemical energy into thermal energy only, so no kinetic energy is produced., B) Both bicyclists convert identical amounts of chemical energy into kinetic energy at exactly the same rate., C) Bicyclist A does not rely on chemical energy at all and gains speed through thermal energy alone., D) Bicyclist A converts chemical energy into kinetic energy at a greater rate than Bicyclist B. Jenna has a cupboard that is kept closed by two magnets—one on the door and one on the frame. Her cat can still pull",D,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,19,Jenna has a cupboard that is kept closed by two magnets—one on the door and one on the frame. Her cat can still pull the door open. Which change will best increase the magnetic force so that the door stays firmly shut?,None,MC,"A) new type of high-speed train is designed with large plates carrying electric charges on both the train and the track., B) Insert a thin plastic layer between the magnets to keep them from touching., C) Place the magnets farther apart so they have more room to attract each other., D) Align the magnets with opposite poles facing one another and keep them as close together as possible.",D,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.15,20,Which statement best explains how the train remains lifted above the track without touching it?,None,MC,"A) The train’s plates carry a positive charge and the track’s plates carry a negative charge, causing them to repel each other and lift the train., B) The train’s plates lose all charge when near the track, eliminating the effect of gravity., C) Both the train’s plates and the track’s plates have the same type of electric charge, causing them to repel each other and lift the train., D) The train’s plates gain extra electrons from the track, causing the train to become weightless and float. When comparing two electromagnetic waves with different frequencies in the electromagnetic spectrum, how would",C,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
