Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.13,1,depths: - Layer 1 (shallowest): Shark teeth - Layer 2: Coral reef structures - Layer 3: Seaweed impressions - Layer 4 (deepest): Single-celled organisms with shells Which of these fossils is the oldest?,None,MC,"A) researcher studied a population of mice that typically have thick fur. She discovered that some mice in the, B) Coral reef structures, C) Single-celled organisms with shells, D) Seaweed impressions",C,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.13,2,"population had thin, sparse fur that provided less protection from cold. Through genetic analysis, she found that these mice had a tiny difference in their DNA sequence compared to mice with thick fur. When she studied the proteins in their skin cells, she noticed that these mice produced an altered version of a protein that normally helps in fur development. Which conclusion is best supported by this evidence?",None,MC,"A) The DNA change disrupted the normal protein's function, leading to reduced fur growth and thickness, B) The mice with thin fur adapted to warmer temperatures by deliberately modifying their genes, C) The protein for fur growth was completely absent in mice with thin fur, D) The thin fur developed because these mice lived in an environment with less food In a species of bacteria, the LPS gene produces a protein that helps build the cell membrane. In a laboratory",A,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,2,Pattern recognition implicitly involved but not explicitly required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.13,3,"In a species of bacteria, the LPS gene produces a protein that helps build the cell membrane. In a laboratory experiment, researchers discovered a bacterium with a mutation in its LPS gene that changed the shape of the LPS protein. The modified protein created a slightly different cell membrane structure.",None,MC,"A) The claim is correct because mutations always damage protein structure and function, B) The claim is correct because the bacterium will now have a weaker cell membrane, C) The claim is incorrect because this mutation could be neutral if the new membrane structure works just as well, D) The claim is incorrect because all mutations provide new beneficial functions to proteins Which of the following best explains why certain plants with thicker leaves are more likely to survive during periods of",C,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.13,4,Which of the following best explains why certain plants with thicker leaves are more likely to survive during periods of drought?,None,MC,"A) population of mice lives in an environment where the ground color changed from dark rocks to light sand due to, B) These plants have inherited genes for thicker leaves that help them retain water when moisture is scarce., C) These plants temporarily stop growing until regular rainfall returns to their environment., D) These plants work together in clusters to share the limited water available during drought seasons.",B,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.13,5,environmental changes. Which trait would most likely increase in frequency in this population over many generations?,None,MC,"A) researcher studied a population of desert mice over 8 years. The population had mice with either thick or thin fur., B) Mice that learn to hide under plants by watching older mice, C) Mice with lighter fur color due to genetic variations, D) Mice that grow thinner fur during summer months from heat exposure",C,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.13,6,Thick fur helped retain water in the hot desert but required more energy to maintain. The data showed: Year 1: • Total mice: 250 • Thick-furred mice: 75 • Thin-furred mice: 175 Year 8: • Total mice: 200 • Thick-furred mice: 40 • Thin-furred mice: 160 1. Calculate the percentage of thick-furred mice in Year 1 and Year 8. 2. Calculate the percentage of thin-furred mice in Year 1 and Year 8. 3. Which statement best explains the changes in the mice population based on the percentages you calculated?,None,MC,"A) population of mice lives in a desert habitat. The fur thickness trait has two possible alleles. The allele T is for thick, B) The total mouse population decreased because thick-furred and thin-furred mice had equal survival rates in the desert environment., C) The number of thin-furred mice decreased because they evolved into thick-furred mice to better survive in the desert., D) The percentage of thick-furred mice decreased because thick fur caused mice to overheat, even though it helped retain water.",D,8,,3,Real-world context with meaningful setup. Requires some application.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.13,7,"fur, and the allele t is for thin fur. Mice with thin fur are better able to regulate their body temperature in the hot desert climate, making them more likely to survive. Leo, a mouse from this population, has thin fur. When scientists studied Leo's genes, they found that he inherited the same type of allele from both parents for the fur thickness trait. Based on this information, what is Leo's most likely genotype for the fur thickness gene?",None,MC,"A) Tt (heterozygous with one thick and one thin fur allele), B) TT (homozygous with two thick fur alleles), C) tt (homozygous with two thin fur alleles), D) tT (heterozygous with one thin and one thick fur allele) Paleontologists found fossils of a dinosaur called Therizinosaurus that lived about 70 million years ago. This dinosaur",C,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,"Requires applying science understanding in context, beyond simple recall.",2,Structure-function relationship implicitly present.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.13,8,"Paleontologists found fossils of a dinosaur called Therizinosaurus that lived about 70 million years ago. This dinosaur had long arms with huge curved claws, a bulky body, and a long neck. Scientists studying these fossils also discovered fossilized plants and other remains in the same rock layers. Which conclusion about Therizinosaurus's lifestyle is best supported by comparing its anatomical features to modern animals?",None,MC,"A) It was probably a fast runner that used its claws for defense, similar to how modern ostriches use their speed and strong legs to escape predators, B) It was most likely a meat-eater that used its claws to catch prey, similar to how modern bears use their claws for hunting smaller animals, C) It was possibly a burrowing animal that used its claws to dig underground shelters, similar to how modern armadillos use their claws for digging, D) It was likely an herbivore that used its long claws to pull down tree branches, similar to how modern giraffes use their long necks to reach tall vegetation Sarah is pulling a heavy box across a smooth wooden floor using a rope. When she pulls, there are two main forces",D,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.13,9,"use their long necks to reach tall vegetation Sarah is pulling a heavy box across a smooth wooden floor using a rope. When she pulls, there are two main forces acting on the box. Which statement best describes the opposing forces acting on the box when Sarah is pulling it?",None,MC,"A) group of students is investigating Newton's Second Law using a skateboard. They place different backpacks on the, B) The weight of the box pushes down while the floor pushes up with an equal force, C) Sarah's pulling force is the only force acting on the box, D) The box pushes back on Sarah with the same force she pulls with",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.13,10,"skateboard and apply the same push force each time on a flat surface. The backpacks weigh 2 kg, 4 kg, 6 kg, and 8 kg. Which statement correctly predicts how the skateboard's acceleration will change as different backpacks are placed on it?",None,MC,"A) The skateboard with the 8-kg backpack will accelerate faster than the skateboard with the 2-kg backpack, because more mass creates more force., B) The skateboard with the 2-kg backpack will accelerate faster than the skateboard with the 8-kg backpack, because less mass allows for greater acceleration with the same force., C) All backpack weights will result in the same acceleration because the push force remains constant for each trial., D) The acceleration will randomly vary regardless of the backpack weight because friction affects each trial differently. Consider this situation: A student is practicing table tennis against a wall. When the student hits the ball with their",B,8,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
