Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.12,1,"Alpha Standardized Science G8.12 Created By STC 11 In a sequence of undisturbed sedimentary rock layers found in a cliff, paleontologists discovered the following fossils from top to bottom: Layer 1 (top): Snail shells Layer 2: Fish bones Layer 3: Trilobite fossils Layer 4 (bottom): Small shell fragments Which fossil represents organisms that lived during the earliest time period?",None,MC,"A) scientist studied a type of butterfly that normally has orange wings. She observed that some butterflies in a, B) Fish bones, C) Small shell fragments, D) Snail shells",C,8,,3,Real-world context with meaningful setup. Requires some application.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.12,2,"population had white wings instead of orange. After studying their genes, she found that this change in wing color was due to a small change in their DNA. Which statement best explains this observation?",None,MC,"A) This is an example of a gene mutation that changed the protein responsible for wing color, resulting in a different appearance, B) The white-winged butterflies learned to change their color to blend with their environment, C) The orange color gene was completely lost from these butterflies' DNA, D) The white color came from eating different types of plants In butterflies, wing color is controlled by a protein called WCP1, which helps produce both yellow and blue pigments in",A,8,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.12,3,"In butterflies, wing color is controlled by a protein called WCP1, which helps produce both yellow and blue pigments in wing scales. The WCP1 protein is encoded by the WCP1 gene. Normally, butterflies of this species have wings with both yellow and blue patches. Scientists discovered a butterfly with completely yellow wings. They found that this butterfly had a mutation in its WCP1 gene, which produced a different form of the WCP1 protein. This changed protein could only help make yellow pigments. Which of the following best completes the cause-and-effect relationship in this situation?",None,MC,"A) The yellow pigments caused a mutation in the WCP1 gene, which changed the structure of the WCP1 protein, B) The WCP1 protein changed the structure of the WCP1 gene, which resulted in only yellow pigments being produced, C) The wing scales developed a mutation, which changed the WCP1 protein, causing the WCP1 gene to produce only yellow pigments, D) The WCP1 gene mutation led to a change in the WCP1 protein structure, which resulted in the protein only being able to produce yellow pigments Which of the following best explains why some desert plants survive better during long periods without rain?",D,8,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.12,4,being able to produce yellow pigments Which of the following best explains why some desert plants survive better during long periods without rain?,None,MC,"A) These plants quickly learn to grow deeper roots during dry periods, allowing them to find water underground., B) These plants have genetic traits that help them store more water and reduce water loss, increasing their chances of survival in dry conditions., C) These plants can temporarily stop their growth completely until rain returns, avoiding any need for water., D) These plants work together in groups to share the limited water available in the desert environment. In a population of rabbits living in a snowy region, which trait would most likely be affected by natural selection over",B,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.12,5,"In a population of rabbits living in a snowy region, which trait would most likely be affected by natural selection over many generations?",None,MC,"A) biologist studied a population of moths in a forest area. Some moths had dark wings while others had light wings., B) Stronger leg muscles developed from hopping through deep snow, C) Scars on feet from walking on sharp ice crystals, D) New hunting skills learned by watching other rabbits",,8,,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,2,Structure-function relationship implicitly present.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.12,6,"The dark-winged moths were better camouflaged against dark tree bark, making them harder for birds to spot and eat. Here is the data collected about the moth population: Start of study: Total moths: 400 Dark-winged moths: 120 Light-winged moths: 280 End of study (5 years later): Total moths: 450 Dark-winged moths: 315 Light-winged moths: 135 Which statement best explains what likely happened in this moth population over time?",None,MC,"A) group of butterflies lives in a forest area. The wing color trait in these butterflies has two possible alleles. The allele B, B) The total moth population increased because dark-winged and light-winged moths reproduced at equal rates, C) The percentage of dark-winged moths increased from 30% to 70% because they were better protected from predators, showing natural selection favored this trait, D) The percentage of dark-winged moths increased because dark wings helped moths find more food than light wings did",C,8,,3,Real-world context with meaningful setup. Requires some application.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Grade-appropriate DCI used for reasoning in context.,1,CCC implicitly present but not engaged for reasoning.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.12,7,"is for brown wings, and the allele b is for white wings. Brown wings help butterflies blend in with tree bark, making them less visible to predators. Maya, a butterfly from this group, has brown wings. Maya has one allele for brown wings and one allele for white wings. Based on this information, what is Maya's genotype for the wing color gene?",None,MC,"A) BB, B) bb, C) bB, D) Bb Scientists discovered fossils of an ancient whale called Basilosaurus that lived about 40 million years ago. Based on the",A,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.12,8,"Scientists discovered fossils of an ancient whale called Basilosaurus that lived about 40 million years ago. Based on the fossil evidence, which of these traits would Basilosaurus most likely share with modern whales?",None,MC,"A) Gills and scales for breathing underwater, B) A streamlined body shape and flippers for swimming, C) Sharp claws and fur for hunting on land, D) A hard shell and a long tail for protection Tom is playing with a toy car on a flat table. He pushes the toy car forward, but it eventually comes to a stop. Think",B,8,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",2,Structure-function relationship implicitly present.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G8.12,9,"Tom is playing with a toy car on a flat table. He pushes the toy car forward, but it eventually comes to a stop. Think about the forces acting on the toy car: Tom pushes the car forward Friction acts on the car's wheels What is the direction of the force that causes the car to stop moving?",Diagram/image referenced in question,MC,"A) Forward, B) Backward, C) Sideways, D) Upward Students in a classroom are conducting an experiment with toy cars on a flat surface. They have four identical toy cars,",B,8,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.12,10,"Students in a classroom are conducting an experiment with toy cars on a flat surface. They have four identical toy cars, but each car is loaded with a different amount of sand. When the same push is applied to each car, they move with different accelerations. Which arrangement correctly orders the cars from the one that will show the MOST acceleration to the one that will show the LEAST acceleration when the same force is applied?",None,MC,"A) Car with 400 grams of sand → Car with 200 grams of sand → Car with 100 grams of sand → Car with 50 grams of sand, B) Car with 200 grams of sand → Car with 400 grams of sand → Car with 50 grams of sand → Car with 100 grams of sand, C) Car with 50 grams of sand → Car with 400 grams of sand → Car with 100 grams of sand → Car with 200 grams of sand, D) Car with 50 grams of sand → Car with 100 grams of sand → Car with 200 grams of sand → Car with 400 grams of sand Consider this situation: A soccer player kicks a ball that is at rest on the ground.",C,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
