Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G8.2,1,"Alpha Standardized Science G8.2 Created By STC Account If two pairs of genes assort independently and A is dominant to a and B is dominant to b, what percent shows the probability that the offspring will have the phenotype A-bb from a cross of AaBb x AAbb?",None,MC,"A) 0.5%, B) 50%, C) 75%, D) 100% Multiple Alleles Cross: AB x AO",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.2,2,"Multiple Alleles Cross: AB x AO Blood Type Phenotype Genotype Type A AA and AO Type B BB and BO Type AB AB Type O 00 Blood types can be determined by a punnet square calculation. In this punnet square, what is the probability of the offspring having Type B blood?",None,MC,"A) 25%, B) 50%, C) 75%, D) 100% Mutations can be: (select all that apply)",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.2,3,Mutations can be: (select all that apply),None,MC,"A) beneficial, B) harmful, C) neutral 4 The amount of sunlight reflected by the Earth affects the Earth’s temperature. Bright surfaces reflect sunlight and dark surfaces absorb sunlight. On the list below check off whether each element plays a role in increasing or decreasing global temperatures. Decreases Global Temperatures Increases Global Temperatures carbon black released from burning fossil fuels snow cover over mountains a piece of land left barren 5 The chart shows different sources of greenhouse gas emissions globally. Each category on the chart represents a combination of activities that are contributing to climate change worldwide. Starting from the highest to the lowest, arrange the sources in the decreasing order in which they contribute to climate change. food, land use electricity transportation industry buildings other 6 A biologist studying a lake is concerned that an invasive aquatic plant species is out competing several native aquatic plant species. The native plants are the primary food source for many animals in the lake. The biologist proposes addressing the problem by introducing a nonnative, herbivorous species of fish into the lake to eat the invasive plants. Select the phrases from the menus that best complete the sentences. Some biologists argue that introducing the fish could be a bigger problem than the invasive plant species because the fish might a . One way to help prevent this problem is to b to the lake. a cause a decrease in the number of native, beneficial plants cause an increase in the population of native, beneficial fish attract fishermen to the lake b only introduce fish that cannot reproduce cause a decrease in the number of native, beneficial plants The graph shows the variation of kinetic energy with velocity for the motion of two objects 1 and 2. Object 1 has a",,8,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.2,7,"4 The amount of sunlight reflected by the Earth affects the Earth’s temperature. Bright surfaces reflect sunlight and dark surfaces absorb sunlight. On the list below check off whether each element plays a role in increasing or decreasing global temperatures. Decreases Global Temperatures Increases Global Temperatures carbon black released from burning fossil fuels snow cover over mountains a piece of land left barren 5 The chart shows different sources of greenhouse gas emissions globally. Each category on the chart represents a combination of activities that are contributing to climate change worldwide. Starting from the highest to the lowest, arrange the sources in the decreasing order in which they contribute to climate change. food, land use electricity transportation industry buildings other 6 A biologist studying a lake is concerned that an invasive aquatic plant species is out competing several native aquatic plant species. The native plants are the primary food source for many animals in the lake. The biologist proposes addressing the problem by introducing a nonnative, herbivorous species of fish into the lake to eat the invasive plants. Select the phrases from the menus that best complete the sentences. Some biologists argue that introducing the fish could be a bigger problem than the invasive plant species because the fish might a . One way to help prevent this problem is to b to the lake. a cause a decrease in the number of native, beneficial plants cause an increase in the population of native, beneficial fish attract fishermen to the lake b only introduce fish that cannot reproduce cause a decrease in the number of native, beneficial plants The graph shows the variation of kinetic energy with velocity for the motion of two objects 1 and 2. Object 1 has a mass of 50 kg and object 2 has a mass of 20 kg. Which of these statements can be concluded from the data?",Diagram/image referenced in question,MC,"A) Kinetic energy of an object does not depend on the mass of the object., B) Kinetic energy of an object increases if the mass of the object decreases., C) Kinetic energy of an object increases linearly with increase in both velocity and mass., D) Kinetic energy increases with an increase in either the mass or the velocity of the object. Which graph best represents the kinetic energy of the three objects represented in the table below? Use the mass and",,8,,3,Real-world scenario with visual component provides some context for reasoning.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.2,8,Which graph best represents the kinetic energy of the three objects represented in the table below? Use the mass and speed of each object to help you decide. A B C D If one parent has eyes with a blue recessive allele and the other parent has eyes with a brown dominant allele and a,Diagram/image referenced in question,MC,,,8,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.2,9,"speed of each object to help you decide. A B C D If one parent has eyes with a blue recessive allele and the other parent has eyes with a brown dominant allele and a homozygous genotype, what color will the baby’s eyes be?",None,MC,"A) blue, B) brown, C) hazel, D) green The diagram shows fossils of ancient animals and modern-day items buried in the same rock strata.",,8,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G8.2,10,"The diagram shows fossils of ancient animals and modern-day items buried in the same rock strata. Based on the diagram, what can you infer about why the fossils and the modern-day items occupy the same rock layers?",Diagram/image referenced in question,MC,"A) The modern-day items and the animals existed during the same time period and were buried by different weather patterns., B) The modern-day items and the animals existed during the same time period and were buried by the same weather patterns., C) The modern-day items and the animals existed in different time periods and were displaced because of erosion or deposition., D) The modern-day items and the animals existed in different time periods and were displaced because of humans digging in the sediment. Based on the diagram, which of the following is evidence that chickens and human embryos share a common",,8,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G8.2,11,"humans digging in the sediment. Based on the diagram, which of the following is evidence that chickens and human embryos share a common ancestor? Select all that apply.",Diagram/image referenced in question,MC,"A) The presence of a tail in both chicken and human embryos., B) The presence of slits in the embryos that are homologous to fish gill slits., C) The similar shape of chicken and human embryos at certain developmental stages., D) The presence of wings in both chicken and human embryos. Answer the question after reading this passage. Selection of Favorable Traits in the Peppered Moth The distribution of traits in a population is affected by natural selection. As a result, organisms with advantageous traits have a greater likelihood of survival. For example in the peppered moth Biston betularia, two patterns of coloration are observed. The 'typica' form of the moth is light colored, while the 'carbonaria' form of the moth is dark colored. The genetic basis for the difference in the color of the moths are the 'typica' and 'carbonaria' alleles. In peppered moths, the allele for dark-bodied moths (carbonaria) is dominant, while the allele for light-bodied moths (typical) is recessive. The external environment directly influences the distribution of the two variants of the trait in the population of moths. This is due to the fact that the color of the moth determines its success in escaping predators by camouflaging itself against tree trunks. Predators are less likely to spot and eat moths that are well camouflaged. As a result, these moths survive and reproduce. This also implies that the presence or absence of predators also influences the trait distribution in peppered moths. The image shows the two variants of the moth on a tree trunk. After industrialization, there was an increase in the levels of air pollution. This resulted in light colored tree trunks getting covered by soot and becoming dark in color. The table shows how this affected the peppered moth populations over a period of time. Kind of moth 1800 1850 1875 1900 1925 1950 1975 typica 100 97 90 65 21 10 7 carbonaria 0 3 10 35 79 90 93 The graph shows the change in the percentage of dark colored peppered moths in the region after the year 1975.",,8,,1,No phenomenon or scenario. Pure recall/definition question.,3,Requires constructing explanations or engaging in argumentation.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G8.2,12,"Answer the question after reading this passage. Selection of Favorable Traits in the Peppered Moth The distribution of traits in a population is affected by natural selection. As a result, organisms with advantageous traits have a greater likelihood of survival. For example in the peppered moth Biston betularia, two patterns of coloration are observed. The 'typica' form of the moth is light colored, while the 'carbonaria' form of the moth is dark colored. The genetic basis for the difference in the color of the moths are the 'typica' and 'carbonaria' alleles. In peppered moths, the allele for dark-bodied moths (carbonaria) is dominant, while the allele for light-bodied moths (typical) is recessive. The external environment directly influences the distribution of the two variants of the trait in the population of moths. This is due to the fact that the color of the moth determines its success in escaping predators by camouflaging itself against tree trunks. Predators are less likely to spot and eat moths that are well camouflaged. As a result, these moths survive and reproduce. This also implies that the presence or absence of predators also influences the trait distribution in peppered moths. The image shows the two variants of the moth on a tree trunk. After industrialization, there was an increase in the levels of air pollution. This resulted in light colored tree trunks getting covered by soot and becoming dark in color. The table shows how this affected the peppered moth populations over a period of time. Kind of moth 1800 1850 1875 1900 1925 1950 1975 typica 100 97 90 65 21 10 7 carbonaria 0 3 10 35 79 90 93 The graph shows the change in the percentage of dark colored peppered moths in the region after the year 1975. What would most likely be the cause of this decrease?",Diagram/image referenced in question,MC,"A) absence of natural selection, B) improvement in the air quality, C) deletion of all alleles encoding color, D) decrease in the number of predators Based on the diagram of rock layers, which statement best describes the relationship between the fossilized",,8,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,3,Requires prediction based on understanding — applies practice in context.,3,Requires connecting science ideas with data in meaningful application.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G8.2,13,"Based on the diagram of rock layers, which statement best describes the relationship between the fossilized organisms?",Diagram/image referenced in question,MC,"A) The fish and frog were alive more recently than the dinosaurs. There is no evidence showing they were alive during the same time period., B) The fish and frog were alive more recently than the dinosaurs. There is evidence showing they were alive during the same time period., C) The dinosaurs were alive more recently than the fish and frog. There is no evidence showing they were alive during the same time period., D) The dinosaurs were alive more recently than the fish and frog. There is evidence showing they were alive during the same time period. In Clovis, California people depend on groundwater for daily activities as well as irrigating farms that produce fruits,",,8,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
