Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.10,2,"Alpha Standardized Science G7.10 Created By STC 11 The following section focuses on an investigation of different substances that make icy sidewalks safer. Read the information below and use it to answer the three selected-response questions and one constructed- response question that follow. . . During winter, a class of students in Massachusetts completed an investigation to determine how to make icy sidewalks safer. They tested four substances to see whether the substances could melt ice. The information the students gathered about each substance is shown in Table 1. The students measured how long it took each substance to melt a different icy area on each of three days. All the icy areas the students tested were the same size. The data the students collected are shown in Table 2. Sand made the icy areas less slippery, but it did not melt the ice. Some of the substances harmed the grass. The following spring, the grass was brown and unhealthy next to the areas where sodium chloride and calcium chloride had been tested. However, the grass was green and healthy next to the areas where urea and sand had been tested. The chemical formula for urea is CH N O. Which model represents a molecule of urea? 1 4 2 A B C D Look at the chemical equation for table salt. 2Na + CI 2NaCI →",Diagram/image referenced in question,MC,,,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,Grade-appropriate content but routine application.,2,Pattern recognition implicitly involved but not explicitly required.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.10,2,2Na + CI 2NaCI → Which statement about this reaction is true?,None,MC,"A) The new compound has double the amount of atoms as the elements., B) The new compound has different chemical properties from the elements., C) The new compound will have the same physical properties as the elements., D) The new compound will mimic the chemical properties of the element sodium.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.10,3,"Based on its location on the partial periodic table shown above, which element would you predict has chemical properties that are most similar to argon (Ar)?",Diagram/image referenced in question,MC,"A) Chlorine (Cl), B) Helium (He), C) Nitrogen (N), D) Zinc (Zn) Read the following passage and answer the adjoining questions. Passage Leah is learning to use properties of substances to identify a chemical reaction. She conducts two trials. For the first trial, she pours silicon dioxide (SiO ,) into water (H 0). 2 2 For the second trial, she pours a silver nitrate (AgNO ) solution into a test tube with a solution of potassium chloride (KCI). The diagram shows",,7,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G7.10,3,"Read the following passage and answer the adjoining questions. Passage Leah is learning to use properties of substances to identify a chemical reaction. She conducts two trials. For the first trial, she pours silicon dioxide (SiO ,) into water (H 0). 2 2 For the second trial, she pours a silver nitrate (AgNO ) solution into a test tube with a solution of potassium chloride (KCI). The diagram shows the reactants and products for both trials. Leah records the properties of these substances before each trial. She also records the properties of the unknown products after the trial. The tables show some of the properties for each substance before and after the trials. Leah conducts another investigation by placing iron filings (Fe) in a solution of Copper (II) sulfate (CuSo ), which produces copper (Cu) and iron",Diagram/image referenced in question,MC,,,7,,2,Visual provided but limited scenario context. Somewhat guided.,4,Engages investigation practices with data analysis.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.10,4,"the reactants and products for both trials. Leah records the properties of these substances before each trial. She also records the properties of the unknown products after the trial. The tables show some of the properties for each substance before and after the trials. Leah conducts another investigation by placing iron filings (Fe) in a solution of Copper (II) sulfate (CuSo ), which produces copper (Cu) and iron (II) sulfate (FeSo ). She notices in the first investigation that the total mass remained the same from start to finish. She wonders if this will be",Diagram/image referenced in question,MC,,,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.10,4,(II) sulfate (FeSo ). She notices in the first investigation that the total mass remained the same from start to finish. She wonders if this will be true for this reaction. She combines the substances in a beaker on a digital balance. Click play and watch the reaction. Leah observes that the total mass did not change. She makes a model to help explain why the total mass did not change. 4 Leah determines that a chemical reaction occurred in one of her trials. Click the terms that best complete the sentence.,Diagram/image referenced in question,MC,A) chemical reaction occurred in Trial a because substances b have properties that are c the reactants. a b c #1 W and X the same as #2 Y and Z different from Which of the following provides the best evidence that a chemical change is taking place?,,7,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.10,5,c the reactants. a b c #1 W and X the same as #2 Y and Z different from Which of the following provides the best evidence that a chemical change is taking place?,None,MC,"A) change can either be characterized as a physical change or a chemical change. During a physical change, a, B) A flame burns on the surface of a solid., C) Steam rises from the surface of a liquid., D) A metal object becomes shorter when it is cooled.",,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.10,6,"substance undergoes a change that does not affect its chemical composition. But during a chemical change, one or more new substances are formed. A student does an activity in his science lab. He takes a porcelain dish and adds 25 grams of crystalized sugar into it. He then places the dish over a gauze burner and heats the sugar uniformly. He makes a table to note the properties of sugar before and after heating. Before heating After heating color white dark brown texture crystals lumps solubility in water soluble insoluble Which of these statements does not support that fact that a chemical reaction has taken place?",Diagram/image referenced in question,MC,"A) The new substance was insoluble in water., B) The new substance cannot be changed back to its original form., C) The substance changed from a solid to a liquid., D) The substance changed its color and texture. Many vitamins are found in nature. One such vitamin is vitamin D. Our skin makes vitamin D when it is exposed to",,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.10,7,Many vitamins are found in nature. One such vitamin is vitamin D. Our skin makes vitamin D when it is exposed to sunlight. Vitamin D is also synthetically made in factories in the form of pills. Synthetic substances are made from natural resources and are then processed and changed chemically. These synthetically made vitamin D pills acts as an equally good source of nutrition as the natural vitamin D in geographic locations where people are less exposed to sunlight. Is it useful to synthesize a compound that is found naturally in nature?,Diagram/image referenced in question,MC,"A) No, since it is more expensive than harvesting natural substances from nature., B) Yes, over harvesting from nature could damage the environment., C) No, synthesized substances are never effective as natural substances., D) Yes, a synthesized compound is more effective than a naturally available one. Many consumers are aware of environmental and human impacts concerning the products they buy and use. Cotton",,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.10,8,Many consumers are aware of environmental and human impacts concerning the products they buy and use. Cotton is a well-known fabric material. Hemp is a plant that produces a fiber that can be manufactured to produce fabric similar to cotton. What is the most logical conclusion based on the information in the table? Hemp vs. Cotton - Cotton requires twice as much land and water as hemp. - Hemp produces two times more fiber per acre than cotton. - Cotton requires pesticide and herbicide for maximum growth. - Hemp requires little to no pesticides for maximum growth - Hemp returns up to 60% of nutrients to the soil when dried in the fields.,Diagram/image referenced in question,MC,"A) A long-term cash crop such as cotton is easier to mass produce and manufacture than hemp., B) Synthetic materials offer a beneficial alternative material to cotton because they are stronger fibers, C) Cotton is less natural than hemp as a clothing fiber because growers use herbicides while growing it., D) Hemp is a beneficial alternative to cotton for creating clothing because it produces more fiber, requires less water, and does not require many pesticides to grow. Which situation would require the most energy to increase the temperature by 5°C?",,7,,3,Real-world scenario with visual component provides some context for reasoning.,4,Engages investigation practices with data analysis.,3,Requires connecting science ideas with data in meaningful application.,2,Pattern recognition implicitly involved but not explicitly required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
