Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.20,1,Alpha Standardized Science G7.20 Created By STC 11 Mount Lyell and the Lyell Glacier Which process in the cycling of water is responsible for the change in size of the Lyell Glacier?,None,MC,"A) student makes a claim that the Lyell Glacier changed in size between 1901 and 2011 because there was a rise in, C) precipitation of snow on the top of the glacier, D) transpiration from the nearby forests",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.20,2,"global temperatures. Which question, when investigated, includes a factor that caused the initial rise in global temperatures?",None,MC,"A) How did planting more trees impact global temperatures?, B) What effect did changes in glacial ice have on global temperatures?, C) Which season most affected global temperatures?, D) How did the burning of fossil fuels affect global temperatures? The graphs below show some information about the Lyell Glacier and about the changing global sea level from 1900 to",D,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.20,3,"The graphs below show some information about the Lyell Glacier and about the changing global sea level from 1900 to 2020. Using evidence from the graphs, how did changes in glacial surface area affect global sea level?",Diagram/image referenced in question,MC,"A) Glacial surface area increased while global sea level decreased B C, D) Glacial surface area decreased while global sea level decreased The Lake Erie Ecosystem Which pair of organisms in Lake Erie display a competitive relationship?",D,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.20,4,The Lake Erie Ecosystem Which pair of organisms in Lake Erie display a competitive relationship? A B,Diagram/image referenced in question,MC,"C) round goby and mussels, D) phytoplankton and zooplankton Lake Erie has been negatively affected by algal blooms during periods of warmer weather. These blooms consist of",,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.20,5,"Lake Erie has been negatively affected by algal blooms during periods of warmer weather. These blooms consist of excessive growth of cyanobacteria (blue-green algae phytoplankton), which are capable of producing toxins that pose a risk to human and animal health. The overgrowth of this algae creates thick mats on the lake’s surface (algal bloom) that block sunlight from reaching underwater plants. The photo below shows an algal bloom occurring. Which argument correctly describes how an algal bloom could affect populations of organisms in Lake Erie?",Diagram/image referenced in question,MC,"A) Some photosynthetic organisms would not receive enough energy in order to make food., B) The population of mussels would be unaffected because they would feed on zooplankton instead of algae., C) Toxins would cause the population of smallmouth bass to increase because the population of emerald shiner would increase., D) Bottom feeders, like the round goby, would live closer to the surface of the lake in order to feed on phytoplankton. Organ Systems and Responses The player’s coach always encourages all participants to work together as a team. The player claims that the human",A,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.20,6,phytoplankton. Organ Systems and Responses The player’s coach always encourages all participants to work together as a team. The player claims that the human body works similarly because the body consists of interacting systems. Which piece of evidence BEST supports this claim?,None,MC,"A) Cells in the human body contain a nuclei, cell membrane, and vacuoles. B, C) The mouth, stomach, and intestines are organs of the human digestive system., D) The tissues of the muscular system move the human skeletal system. The model below represents the transport of gases within a muscle cell in a soccer player’s body. Structures labeled X",D,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,3,Requires understanding relationships between science concepts.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G7.20,8,"The model below represents the transport of gases within a muscle cell in a soccer player’s body. Structures labeled X are organelles within the muscle cell. From the table below, which row correctly matches the name and function of the organelles labeled X?",Diagram/image referenced in question,MC,"A) Row A, B) Row B, C) Row C, D) Row D 9 The model below identifies the chemical formulas of some molecules in the cells of a soccer player. One molecule is missing. Identify the unidentified reactant in this model and a body system that supplies this reactant. Missing Reactant: Body System: system DRAG & DROP THE ANSWER Reproductive Glucose Digestive Oxygen Water Methane Respiratory Note: Use CTRL+D to drag the option via keyboard Rust is produced when iron reacts with oxygen and water. The chemical formula for the reaction is shown below.",A,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.20,10,9 The model below identifies the chemical formulas of some molecules in the cells of a soccer player. One molecule is missing. Identify the unidentified reactant in this model and a body system that supplies this reactant. Missing Reactant: Body System: system DRAG & DROP THE ANSWER Reproductive Glucose Digestive Oxygen Water Methane Respiratory Note: Use CTRL+D to drag the option via keyboard Rust is produced when iron reacts with oxygen and water. The chemical formula for the reaction is shown below. Which table shows the total number of atoms in the reactants and the total number of atoms in the products for the chemical reaction? A B C D Sickle Cell Anemia,Diagram/image referenced in question,MC,,,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.20,11,Which table shows the total number of atoms in the reactants and the total number of atoms in the products for the chemical reaction? A B C D Sickle Cell Anemia,Diagram/image referenced in question,MC,"A) Position 2; the mutation is harmful because misshapen red blood cells carry less oxygen., B) Position 1; the mutation is beneficial because it allows red blood cells to carry more oxygen., C) Position 3; the mutation is neutral because it does not change the protein’s shape., D) Position 2; the mutation is neutral because it does not change the red blood cell’s shape.",A,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.20,12,,None,MC,"A) The person will not be able to carry enough oxygen to body cells., B) The person would be unaffected and able to produce enough healthy red blood cells to transport oxygen., C) The person will produce clumped hemoglobin if the sickle cell gene was inherited only from the mother. D 13 Complete the Punnett square model to determine the genetic probabilities of the offspring of a mother who is a carrier of the sickle cell gene and a father who is not a carrier, but has normal hemoglobin. Select the correct genetic outcomes from the choices given and place them in the boxes to complete the model. Some choices may be used more than once or not at all. DRAG & DROP THE ANSWER HH Hh hh Note: Use CTRL+D to drag the option via keyboard",B,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
