Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.7,1,Alpha Standardized Science G7.7 Created By STC 10 Cellular respiration transforms oxygen and sugars into carbon dioxide and water. Which of the following best explains this reaction?,None,MC,"A) Physical change, only phases of matter changed, B) Chemical change, new substances were formed, C) Physical change, solids were changed into gases, D) Mixtures and solutions were formed from the materials The Earth's moon continues to orbit the Earth due to",,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,2,The Earth's moon continues to orbit the Earth due to,None,MC,"A) Earth's lower amount of mass, B) Earth's atmosphere, C) Earth's gravity pulling on the moon, D) Earth's gravity pushing on the moon Which component of the experimental protocol is essential for comparing results across different trials when testing",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,3,Which component of the experimental protocol is essential for comparing results across different trials when testing how temperature affects the diffusion of food coloring in water?,None,MC,"A) Using different brands of food coloring for each trial, B) Changing the size of the container for each temperature, C) Keeping the volume of water and amount of food coloring constant across all trials, D) Recording the experiment at different times of the day In a science class experiment, students observed a toy car being pushed up a ramp. At the top of the ramp, the car",,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Engages investigation practices with data analysis.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,4,"In a science class experiment, students observed a toy car being pushed up a ramp. At the top of the ramp, the car momentarily stopped before rolling back down. The students measured how fast the car went on its way back down the ramp. Based on the passage about the toy car experiment, which statement best illustrates the concept of potential and kinetic energy?",None,MC,"A) The toy car converted its kinetic energy to potential energy as it rolled back down the ramp., B) The toy car had its highest potential energy at the top of the ramp before it started moving back down., C) The toy car showed kinetic energy increasing as its speed decreased at the top of the ramp., D) The toy car's potential energy was increasing when it was moving fastest down the ramp. How is the human body organized from cells to organism?",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,5,How is the human body organized from cells to organism?,None,MC,"A) Cells combine to make organ systems, organ systems combine to make organs, and organs combine to make an organism., B) Cells combine to make organs, organs combine to make tissues, tissues combine to make organisms., C) Cells combine to make molecules, molecules combine to make organs, organs combine to make organ systems., D) Cells combine to make tissues, tissues combine to make organs, organs combine to make organ systems, and organ systems combine to make an organism. Jaylen wishes to find out if he can run faster in the morning than at night. Which experiment would best help him find",,7,,2,Real-world reference provides some context but limited uncertainty.,2,Some practice engagement but at surface level.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,6,and organ systems combine to make an organism. Jaylen wishes to find out if he can run faster in the morning than at night. Which experiment would best help him find the correct section of the day?,None,MC,"A) For two days, record his distance and time for morning and night., B) Record his speed running 2 miles and 4 miles at night for a week., C) For a month, record his speeds in the morning on grass and concrete at night., D) For a month, record his speed on the street for the same distance for morning and night. Consider the following claim about how male purple-throated hummingbirds can increase their mating opportunities:",,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,7,"Consider the following claim about how male purple-throated hummingbirds can increase their mating opportunities: Defending a territory with many nectar-rich flowers attracts more female hummingbirds, which increases the male's chances of mating. Which of the following observations best supports the claim?",None,MC,"A) Male hummingbirds that are the less aggressive defenders of their territory mate with more females., B) Male hummingbirds that sing louder and more frequently tend to attract more females to their territory., C) Female hummingbirds are more likely to mate with males that can perform the fastest flight maneuvers, D) Male hummingbirds with more nectar in their territory are observed to have more frequent visits from females.",,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,8,"females. As a toy car rolls down a ramp without a push, the",None,MC,"A) Gravitational potential energy is transformed into kinetic energy., B) Kinetic energy is transformed into gravitational potential energy., C) Kinetic energy is transformed into chemical potential energy., D) Chemical potential energy was converted into gravitational potential energy.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,9,Which scientific instrument is most suitable for safely transferring a hot beaker from a heat source to a cooling rack?,Diagram/image referenced in question,MC,"A) Funnel, B) Dropper, C) Tongs, D) Permanent Magnet Which of the following statements is supported by evidence that a cat's ability to land on its feet is an inherited trait",,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,10,Which of the following statements is supported by evidence that a cat's ability to land on its feet is an inherited trait and not an acquired one?,None,MC,"A) Kittens often practice falling from various heights until they learn to land on their feet., B) Cats across various breeds and environments consistently land on their feet without being taught., C) Cats that are rewarded for landing on their feet are more likely to repeat the behavior., D) Young cats observe and imitate older cats landing on their feet. During the process of photosynthesis, carbon dioxide and water is converted into oxygen and sugars. Which of the",,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,11,"During the process of photosynthesis, carbon dioxide and water is converted into oxygen and sugars. Which of the following is true about this reaction?",Diagram/image referenced in question,MC,"A) More atoms are used in the beginning than the end., B) More atoms are produced in the end than used in the beginning., C) The total number of atoms do not change in this reaction., D) All of the element atoms are converted into new element atoms. Why would the planet Jupiter have a higher gravitational force than the planet Mercury?",,7,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,12,Why would the planet Jupiter have a higher gravitational force than the planet Mercury?,None,MC,"A) Jupiter has more mass, B) Mercury is a rocky planet, C) Jupiter is a gaseous planet, D) Mercury is closer to the Sun",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,13,What would a petri dish be best used for in a science laboratory?,None,MC,"A) To hold and observe substances., B) To swirl and heat liquids., C) To help measure mass., D) To transfer liquid from one container to another. The _______________ of a wave is how many wavelengths pass a certain point each second.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Partially Meets,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,14,The _______________ of a wave is how many wavelengths pass a certain point each second.,None,MC,"A) amplitude, B) velocity, C) energy, D) frequency The graphs below represent two waves. The waves are traveling at the same speed through the same medium.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,15,"The graphs below represent two waves. The waves are traveling at the same speed through the same medium. Which wave transmits more energy per second, and why?",Diagram/image referenced in question,MC,"A) Wave A carries more energy because it has the smaller frequency., B) Wave A carries more energy because it has the greater wavelength., C) Wave B carries more energy because it has the greater frequency., D) Both waves transmit equal energy, as both waves have the same amplitude. The diagram shows a boulder rolling down a hill into a valley and then up the opposite hill.",,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,16,The diagram shows a boulder rolling down a hill into a valley and then up the opposite hill. At which position does the boulder have the greatest gravitational potential energy?,Diagram/image referenced in question,MC,"A) A, B) B, C) C, D) D Heat will continue to flow between two areas or objects until",,7,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,17,Heat will continue to flow between two areas or objects until,None,MC,"A) both areas/objects are the same temperature, B) the melting point is reached, C) all heat energy is lost to the air, D) the colder object absorbs all of the heat energy What factor could weaken the electric force between two charged objects?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,18,What factor could weaken the electric force between two charged objects?,None,MC,"A) The texture of the objects' surfaces., B) Moving the objects closer together., C) Changing the physical shape of the objects., D) Increasing the distance between the objects. Satellite B has three times more mass than Satellite A.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,19,Satellite B has three times more mass than Satellite A. Which satellite experiences a stronger gravitational attraction with the Earth?,None,MC,"A) Neither, because they are in space., B) A, because it is easier to move., C) Neither, since they are at the same distance., D) B, because it has more mass. Which of the following is a characteristic of all chemical changes?",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,20,Which of the following is a characteristic of all chemical changes?,None,MC,"A) student prepared the following list of characteristics about a cell part., B) Some form of light is given off., C) It is always caused by heating., D) A new material is formed.",,7,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.7,21,• present in animal cells • present in plant cells • directs cell activities by sending instructions to different parts of the cell Which of the following cellular structures is the student describing?,None,MC,"A) cell wall, B) chloroplast, C) mitochondria, D) nucleus Select the part whose main job is to fill the space between the cell membrane and the nucleus.",,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.7,22,Select the part whose main job is to fill the space between the cell membrane and the nucleus.,None,MC,"A) mitochondria, B) chromosomes, C) cytoplasm, D) Golgi What is the main function of the mitochondria in a cell?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
