Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.12,1,represents the atomic composition of methanol?,None,MC,"A) 3 carbon atoms and 1 oxygen atom connected to 3 hydrogen atoms., B) 1 oxygen atom and 3 hydrogen atoms connected to 1 carbon atom., C) 1 carbon atom connected to 3 hydrogen atoms and 1 oxygen atom with 1 hydrogen atom., D) 2 carbon atoms connected to 3 hydrogen atoms and 1 oxygen atom. Scientists study various molecular structures. Which of the following statements about molecular structures are",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Partially Meets,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,2,Scientists study various molecular structures. Which of the following statements about molecular structures are correct? Select all that apply.,None,MC,"A) student observes the following changes in substances. Which observation provides evidence that a chemical, B) Extended structures like diamond consist of repeated patterns of carbon atoms., C) All molecules contain the same number of atoms regardless of their structure., D) The atomic composition of a molecule determines its chemical properties. E Complex molecules always contain more types of atoms than simple molecules. F Crystal structures are formed by regular repeating patterns of atoms.",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Structure-function relationship implicitly present.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,3,reaction has occurred?,None,MC,"A) Ice cream melting on a hot day, B) Salt dissolving in water, C) A copper penny turning green over time, D) Water evaporating from a puddle Study the data table showing properties of a substance before and after it undergoes a change:",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,4,Study the data table showing properties of a substance before and after it undergoes a change: Property Before After Color Clear Yellow Texture Smooth Smooth Odor None Sulfur-like Temperature 25°C 28°C Mass 50g 50g Density 1.0 g/cm3 1.2 g/cm3 Which observation provides the strongest evidence that a chemical reaction occurred?,Diagram/image referenced in question,MC,"A) The change in temperature, B) The change in density, C) The sulfur-like odor, D) The conservation of mass Which material is a synthetic substance created from natural resources that has significantly impacted modern",,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.12,5,Which material is a synthetic substance created from natural resources that has significantly impacted modern society?,None,MC,"A) Wool fabric, B) Leather, C) Nylon, D) Cotton thread The development of synthetic materials has impacted society in various ways. Which of the following statements",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,6,The development of synthetic materials has impacted society in various ways. Which of the following statements accurately describe these impacts? Select all that apply.,None,MC,"A) Synthetic materials have reduced dependence on specific geographical locations for resources., B) The production of synthetic materials has eliminated the need for natural materials., C) Synthetic materials have enabled the development of new medical technologies., D) The manufacturing of synthetic materials never impacts the environment. E Synthetic materials have improved the durability of many products. F All synthetic materials are more costly than their natural counterparts. In a sealed container of water vapor at room temperature, what best describes the motion of the particles?",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,7,"E Synthetic materials have improved the durability of many products. F All synthetic materials are more costly than their natural counterparts. In a sealed container of water vapor at room temperature, what best describes the motion of the particles?",None,MC,"A) Particles are fixed in place and only vibrate., B) Particles move in all directions and collide with each other., C) Particles move in organized circular patterns., D) Particles remain completely still as the container is sealed. Study the temperature vs. time graph for a pure substance being heated:",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,8,Study the temperature vs. time graph for a pure substance being heated: What is happening during the flat portion of the graph at 100°C?,Diagram/image referenced in question,MC,"A) student observes water in three different states at different temperatures. Which statement correctly describes the, B) The substance is changing from liquid to gas., C) The particles are slowing down., D) The substance is changing from gas to liquid.",,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,9,relationship between temperature and particle motion?,None,MC,"A) Particle motion increases as temperature increases., B) Particle motion decreases as temperature increases., C) Particle motion stays the same regardless of temperature., D) Particle motion is only affected during phase changes. During a chemical reaction in a sealed container, 10 grams of silver nitrate reacts completely with sodium chloride.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.12,10,"During a chemical reaction in a sealed container, 10 grams of silver nitrate reacts completely with sodium chloride. What will be the total mass of all products formed?",None,MC,"A) Some of the mass is converted into energy during the reaction., B) Exactly 10 grams, because mass is conserved in a sealed system., C) The sum of the masses of all reactants used., D) The mass depends on the type of products formed. In a reaction, two molecules of hydrogen (H₂) react with one molecule of oxygen (O₂) to form water (H₂O). How many",,7,,2,Some context provided but limited scenario complexity.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
