Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.8,2,is added?,None,MC,"A) Its temperature decreases, as does the speed of its particles and the distance between them., B) Its temperature increases, as does the speed of its particles and the distance between them., C) Its temperature remains the same, but the energy causes the particles to spread farther apart., D) Its temperature remains the same, but the speed of its particles and the distance between them decreases. In the taxonomic system, organisms are classified by which of the following similarities and differences?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.8,3,"In the taxonomic system, organisms are classified by which of the following similarities and differences?",None,MC,"A) new factory was built on a lakeshore. Pollution from the factory was seeping into the lake. Environmental scientists, B) ecological importance and role in food chains, C) geographical distribution and patterns of migration, D) structures and their functions along with genetics",,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.8,4,"collected a sample of the soil along the lakeshore every year. Each year, the number of decomposers in the samples decreased. As a result, scientists warn that all the decomposers in the ecosystem will likely disappear within two years. What effect would this situation MOST LIKELY have on the lakeshore ecosystem?",None,MC,"A) decreased rainfall, B) increased rainfall, C) decreased withdrawal, D) increased withdrawal 7 Use these blocks from the periodic table to answer the question. What atoms are in a compound with the formula NBr",,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.8,3,7 Use these blocks from the periodic table to answer the question. What atoms are in a compound with the formula NBr,Diagram/image referenced in question,MC,"A) 1 nitrogen atom and 1 boron atom, B) 1 nitrogen atom and 3 boron atoms, C) 1 nitrogen atom and 1 bromine atom, D) 1 nitrogen atom and 3 bromine atoms Which statement BEST describes how the available energy in an ecosystem changes as it moves through successive",,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.8,9,Which statement BEST describes how the available energy in an ecosystem changes as it moves through successive trophic levels?,None,MC,"A) It increases because consumers are larger than producers., B) It decreases because producers recycle energy into nutrients., C) It increases because there are more producers than consumers., D) It decreases because all organisms need energy to carry out life functions. 10 Two metal cubes on an insulated lab bench are initially at different temperatures in Step 1. They are then pushed together so they are touching in Step 2. The final temperature after some time in Step 3 is . (Select the correct answer from the drop down box) a Hot Warm Cold Alfred Wegener’s idea of continental drift was not immediately accepted by the scientific world. After Wegener’s death,",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.8,11,"10 Two metal cubes on an insulated lab bench are initially at different temperatures in Step 1. They are then pushed together so they are touching in Step 2. The final temperature after some time in Step 3 is . (Select the correct answer from the drop down box) a Hot Warm Cold Alfred Wegener’s idea of continental drift was not immediately accepted by the scientific world. After Wegener’s death, scientists built on his work to explain how continents could move over time. Which process did scientists determine to be the reason for plate tectonic activity?",None,MC,"A) superposition, B) mountain building, C) convection currents, D) magnetic reversals Which example BEST describes a way that organisms in the animal kingdom play an important role in their",,7,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.8,12,Which example BEST describes a way that organisms in the animal kingdom play an important role in their ecosystems?,None,MC,"A) Some male birds perform a dance to attract female mates., B) Salmon migrate back to the rivers where they were born to spawn., C) Spider monkeys in the forest eat mangoes, berries, and other fruits., D) Opossums appear to be dead to protect themselves from predators. In a science lab experiment, students made a sodium chloride solution. They measured 3.8 grams of NaCl into a flask",,7,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.8,13,"In a science lab experiment, students made a sodium chloride solution. They measured 3.8 grams of NaCl into a flask and then added enough water to make 0.1 liters of solution. What was the concentration of their solution?",None,MC,"A) 0.38 g/L, B) 3.8 g/L, C) 38 g/L, D) 380 g/L 14 The following table lists functions of some structures within the human body. Fill in the table below by identifying the correct human body structure with its function. Each choice must only be used once. Human Body Structure Function a Carries oxygen throughout the body. b Contracts to expand the abdomen. c Stores and controls the release of urine from the body. d Surrounds structures in the head, such as the brain. a b c Bladder Bladder Bladder Cranium Cranium Cranium Diaphragm Diaphragm Diaphragm Red blood cell Red blood cell Red blood cell d Bladder Cranium Diaphragm Red blood cell Sinkholes are depressions that form at Earth’s surface. Sometimes they result from the lowering of groundwater levels",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.8,15,"14 The following table lists functions of some structures within the human body. Fill in the table below by identifying the correct human body structure with its function. Each choice must only be used once. Human Body Structure Function a Carries oxygen throughout the body. b Contracts to expand the abdomen. c Stores and controls the release of urine from the body. d Surrounds structures in the head, such as the brain. a b c Bladder Bladder Bladder Cranium Cranium Cranium Diaphragm Diaphragm Diaphragm Red blood cell Red blood cell Red blood cell d Bladder Cranium Diaphragm Red blood cell Sinkholes are depressions that form at Earth’s surface. Sometimes they result from the lowering of groundwater levels in aquifers. Groundwater provides extra support to help stabilize these rocks. When water levels in an aquifer decrease, the rocks originally holding the water can become weak, and sinkholes can result. The San Joaquin Valley in California, known for its fruit and nut orchards and large vegetable farms, uses water from local aquifers for irrigation. The highest demand for groundwater in this region is generally during the spring and summer, which are not only peak growing seasons but also the driest seasons of the year. In May 2016, a large sinkhole opened up in a lane of Interstate 5 in the San Joaquin Valley. During the time of the sinkhole occurrence, the San Joaquin Valley was experiencing extreme levels of drought. Is there a possible relationship between the sinkhole on Interstate 5 and human activity? Why or why not?",Diagram/image referenced in question,MC,"A) Yes; removing vegetation to build the interstate contaminated the aquifer., B) Yes; irrigation during a time of significant drought put stress on the aquifer., C) No; precipitation would refill the aquifer as fast as the farms use it for irrigation., D) No; sinkholes are a natural occurrence, so human activity does not affect them. Scientists discover a multicellular heterotroph that is not a protist.",,7,,3,Real-world scenario with visual component provides some context for reasoning.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,Requires connecting science ideas with data in meaningful application.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.8,16,Scientists discover a multicellular heterotroph that is not a protist. What question can be answered to help determine in which kingdom this organism belongs?,None,MC,"A) Does the organism contain chloroplasts?, B) Do the cells of the organism have cell walls?, C) Does the organism live in extreme environments?, D) Does the organism have a membrane-bound nucleus? As a meteor falls and gets closer to Earth, it encounters a resistance force. Which of the following must occur so that",,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.8,17,"As a meteor falls and gets closer to Earth, it encounters a resistance force. Which of the following must occur so that the meteor overcomes the resistance force?",None,MC,"A) The sum of the forces acting on the meteor needs to be zero., B) The forces acting on the meteor must be in the same direction., C) The force of gravity needs to be greater than the resistance force., D) The resistance force must be greater than the force of gravity acting on the meteor. Several students are investigating methods of thermal energy transfer into and out of a system.",,7,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
