Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.19,1,"Alpha Standardized Science G7.19 Created By STC 11 In the food chain shown below, which organism transforms light energy from the Sun into chemical energy through photosynthesis?",Diagram/image referenced in question,MC,"A) grass, B) grasshopper, C) mouse, D) raccoon Read the descriptions of four different organisms found in a coastal ecosystem. Which organism is photosynthetic",A,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.19,2,Read the descriptions of four different organisms found in a coastal ecosystem. Which organism is photosynthetic (able to make its own food using sunlight)?,Diagram/image referenced in question,MC,"A) The blue crab has a hard shell and ten legs, including two large claws. It actively hunts for small fish and scavenges dead animals on the ocean floor. The crab grows by shedding its old shell and forming a new, larger one., B) The sea squirt looks like a colorful tube attached to the seafloor. It filters tiny food particles from the water by drawing water in through one opening and pushing it out another. Unlike plants, it cannot make its own nutrients and must consume food to survive., C) The sea star has five arms extending from a central body. It moves slowly using hundreds of tiny tube feet and feeds by pushing its stomach out of its body to digest clams and oysters. It can regrow arms that are damaged or lost to predators., D) The green seaweed attaches to rocks in shallow water where sunlight can reach it. It contains chlorophyll that helps it capture energy from the sun. This organism uses carbon dioxide from the water and produces oxygen during the day. It makes its own sugars that it uses for growth. What does the following word equation represent?",D,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.19,3,that helps it capture energy from the sun. This organism uses carbon dioxide from the water and produces oxygen during the day. It makes its own sugars that it uses for growth. What does the following word equation represent?,None,MC,"A) photosynthesis, B) regeneration, C) cellular respiration, D) transpiration In a tundra ecosystem, wolves are important predators that hunt and eat lemmings. Scientific studies show that when",C,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.19,4,"In a tundra ecosystem, wolves are important predators that hunt and eat lemmings. Scientific studies show that when disease reduced the wolf population in certain areas, changes occurred throughout the ecosystem. What most likely happened to the lemming population when the wolf population decreased?",None,MC,"A) The lemming population increased due to reduced predation pressure., B) The lemming population decreased due to food shortages., C) The lemming population remained stable despite the change in predators., D) The lemming population experienced increased competition for resources. Within a cave environment, bat waste products, called guano, are decomposed by organisms such as fungi and",A,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.19,5,"Within a cave environment, bat waste products, called guano, are decomposed by organisms such as fungi and bacteria. These are then eaten by creatures such as flatworms. Larger animals like salamanders eat flatworms. Which correctly represents the matter flow described?",None,MC,"A) flowering plant species (P) produces nectar that attracts a pollinator species (X). When species X visits the flowers of, B) Bats → Guano → Flatworms → Salamanders, C) Salamanders → Fungi → Bacteria → Flatworms, D) Guano → Bacteria → Flatworms → Salamanders",D,7,,3,Real-world context with meaningful setup. Requires some application.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.19,6,"species P, it collects nectar as food while transferring pollen between flowers, enabling plant reproduction. Meanwhile, small insects (Q) live on the stems of plant P without affecting the plant's growth or survival, but gain protection from predators by hiding among the plant's leaves. Which option correctly describes the relationships among these species?",None,MC,"A) species P and X: commensalism; species P and Q: mutualism, B) species P and X: mutualism; species P and Q: commensalism, C) species P and X: parasitism; species P and Q: commensalism, D) species P and X: mutualism; species P and Q: parasitism Which human activity directly damages coral reef structures, as studied in reef ecosystems?",B,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.19,7,"Which human activity directly damages coral reef structures, as studied in reef ecosystems?",None,MC,"A) Photographing coral colonies from a distance, B) Dropping boat anchors onto reef areas, C) Swimming over the reef to observe sea life, D) Counting different fish species around the reef Read the text. Then answer the question.",B,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.19,8,Read the text. Then answer the question.,None,MC,"A) Limestone → Sandstone → Shale: This sequence shows the progression from a marine environment, to a desert environment, to a lake environment., B) Sandstone → Shale → Limestone: This sequence shows the progression from a desert environment, to a lake environment, to a marine environment., C) Shale → Limestone → Sandstone: This sequence shows the progression from a lake environment, to a marine environment, to a desert environment., D) Shale → Sandstone → Limestone: This sequence shows the progression from a lake environment (shale from mud), to a dry land with sand dunes (sandstone), to a shallow marine environment (limestone from marine organisms). When magma from deep within the Earth cools and hardens, it forms igneous rock through a process called",D,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.19,9,"mud), to a dry land with sand dunes (sandstone), to a shallow marine environment (limestone from marine organisms). When magma from deep within the Earth cools and hardens, it forms igneous rock through a process called crystallization. If this igneous rock is later exposed to the surface and breaks down into smaller particles due to wind and rain, what would be the correct sequence of processes and rock types that would complete one full cycle back to igneous rock?",None,MC,"A) Weathering and erosion → sediment → sedimentation → sedimentary rock → metamorphism → metamorphic rock → melting → magma → crystallization → igneous rock, B) Metamorphism → metamorphic rock → melting → magma → crystallization → igneous rock, C) Sediment → sedimentation → sedimentary rock → weathering and erosion → igneous rock, D) Weathering and erosion → sediment → sedimentation → sedimentary rock → melting → magma → crystallization → igneous rock Which layer of Earth is located directly below the lithosphere?",A,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.19,10,crystallization → igneous rock Which layer of Earth is located directly below the lithosphere?,Diagram/image referenced in question,MC,"A) Outer core, B) Asthenosphere, C) Inner core, D) Continental crust Which type of tectonic plate boundary would most likely be associated with the formation of a deep-sea trench?",B,7,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
