Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.11,2,"In a forest ecosystem, a severe drought occurs, significantly reducing the available water. Which of the following is most likely to occur as a direct result of this drought?",None,MC,"A) An increase in population growth across all species in the forest., B) A decrease in competition for resources among forest organisms., C) A reduction in populations of water-dependent forest species., D) An increase in biodiversity throughout the forest ecosystem. Which of the following provides evidence for the theory of plate tectonics?",,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.11,3,Which of the following provides evidence for the theory of plate tectonics?,None,MC,"A) student is studying how exercise affects the body. Which of the following observations would provide evidence that, B) The matching coastlines of South America and Africa., C) The constant sea level around all continents., D) The equal distribution of earthquakes across all continents.",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.11,4,cellular respiration has increased during exercise?,None,MC,"A) Decreased heart rate., B) Increased oxygen consumption., C) Decreased body temperature., D) Reduced carbon dioxide production. Which statement best describes this crystal structure?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,5,Which statement best describes this crystal structure?,None,MC,"A) It represents a single molecule of sodium chloride., B) It shows the repeated pattern of sodium and chlorine ions in a salt crystal., C) It demonstrates the covalent bonding between sodium and chlorine atoms., D) It illustrates the molecular structure of table salt in its liquid form. Which of the following is an example of a rapid geoscience process that can change Earth's surface?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,6,Which of the following is an example of a rapid geoscience process that can change Earth's surface?,None,MC,"A) The formation of the Grand Canyon., B) The growth of the Himalayan Mountains., C) A volcanic eruption., D) The formation of soil. Consider the following equation:",,7,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,7,Consider the following equation:,None,MC,"A) student conducted experiments on two substances, A and B, before and after mixing them. The results are shown in, B) Cellular respiration, C) Fermentation, D) Digestion",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,8,"the table below: Mixture of A and Property Substance A Substance B B Appearance Clear liquid White powder Cloudy liquid Odor Odorless Minty Rotten eggs Density (g/mL) 1.0 Not applicable 1.2 Solubility in Complete Partial Complete water Flammability Not flammable Not flammable Flammable Based on this data, which observation provides the strongest evidence that a chemical reaction occurred when Substances A and B were mixed?",Diagram/image referenced in question,MC,"A) The mixture has a different appearance than either of the original substances., B) The density of the mixture is higher than that of Substance A., C) The mixture has a new odor that neither original substance had., D) The mixture is completely soluble in water. Which of the following best describes the role of decomposers in an ecosystem?",,7,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",2,Structure-function relationship implicitly present.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.11,9,Which of the following best describes the role of decomposers in an ecosystem?,None,MC,"A) They produce their own food using light energy from the sun., B) They break down dead organisms and release stored nutrients., C) They consume other organisms to obtain necessary energy., D) They convert inorganic compounds into usable organic forms. Why are some regions rich in oil deposits while others have none?",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,10,Why are some regions rich in oil deposits while others have none?,None,MC,"A) Oil is evenly distributed but only some regions have the technology to extract it., B) Oil forms from the remains of marine organisms in specific geological conditions., C) Tectonic plate movement concentrates oil in certain areas over time., D) Oil naturally migrates towards regions with higher surface temperatures. Consider the following diagram of the photosynthesis process:",,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.11,11,"Consider the following diagram of the photosynthesis process: Based on this diagram and your understanding of photosynthesis, which statement BEST explains the role of photosynthesis in the cycling of matter and flow of energy in ecosystems?",Diagram/image referenced in question,MC,"A) Photosynthesis converts solar energy into chemical energy, allowing plants to produce oxygen for animals to breathe., B) Photosynthesis uses light energy from the sun to turn carbon dioxide and water into sugar and oxygen, storing energy in the sugar., C) Photosynthesis uses water and minerals from the soil to create energy-rich compounds that fuel plant growth., D) Photosynthesis releases oxygen as a byproduct, which is then used by plants for cellular respiration at night. When a shiny metal strip is left exposed to air for several days, it becomes dull and develops a powdery surface. What",,7,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
