Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.17,1,Alpha Standardized Science G7.17 Created By STC 11 Plants use carbon dioxide from the atmosphere during the process of _____________________.,None,MC,"A) respiration, B) fertilization, C) evaporation, D) photosynthesis Which characteristic MOST CLEARLY indicates that an organism is photosynthetic?",D,7,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.17,2,Which characteristic MOST CLEARLY indicates that an organism is photosynthetic?,Diagram/image referenced in question,MC,"A) The organism can produce its own food using carbon dioxide and water., B) The organism has a green coloration and lives in a sunny environment., C) The organism remains in one place throughout its life cycle., D) The organism contains specialized cells for protection and support. The diagram shows a process that takes place in plant cells.",A,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.17,3,The diagram shows a process that takes place in plant cells. Which process is BEST shown by the diagram?,Diagram/image referenced in question,MC,"A) photosynthesis, B) reproduction, C) respiration, D) transport Below is an example of a food chain.",C,7,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.17,4,"Below is an example of a food chain. If a group of foxes is introduced into this ecosystem and begins eating the frog population, what is one thing that will MOST LIKELY happen in this food chain?",Diagram/image referenced in question,MC,"A) There will be more grasshoppers in the area., B) There will be more snakes in the area., C) Snakes will begin to eat grasshoppers., D) Frogs will begin to eat plants. Look at the food chain diagram. In this ecosystem, plants (not shown) are the producers that are eaten by the",A,7,,3,Real-world context with visual information. Some reasoning required.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.17,5,"Look at the food chain diagram. In this ecosystem, plants (not shown) are the producers that are eaten by the grasshoppers. Which statement correctly describes the feeding relationships in this complete food chain?",Diagram/image referenced in question,MC,"A) forest fire destroys a large area of trees. Which of the following is a likely effect on the deer population in that area?, B) The mongoose is a tertiary consumer because it eats only herbivores in this chain., C) The mouse is a primary consumer because it feeds directly on the grasshopper., D) The snake is a tertiary consumer because it eats a secondary consumer (mouse) that feeds on a primary consumer (grasshopper).",D,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.17,6,,None,MC,"A) The deer population will increase because there are fewer trees., B) The deer population will decrease due to loss of food and shelter., C) The deer population will not change., D) The deer will become carnivores. In forest ecosystems, lichens are often found growing on rocks and trees. A lichen is not a single organism. It is made",B,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.17,7,"In forest ecosystems, lichens are often found growing on rocks and trees. A lichen is not a single organism. It is made up of algae cells living between the hyphae of a fungus. The algae supply the fungus with carbohydrates in return for protection, nutrients and water.",None,MC,"A) commensalism, B) mutualism, C) competition, D) parasitism Which human activity would most effectively increase biodiversity in coral reef ecosystems?",B,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.17,8,Which human activity would most effectively increase biodiversity in coral reef ecosystems?,None,MC,"A) geologist finds three distinct rock layers stacked on top of one another in a cliff face. The oldest layer is at the, B) introducing non-native fish species to increase variety, C) establishing protected marine areas where human impact is restricted, D) removing all seaweed species to create more space for coral growth",C,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.17,9,"bottom, and each layer formed in a different environment. At one time, a fast-flowing river covered the area, followed by a hot desert environment, and finally a shallow sea. Which sequence of rock types (from oldest at the bottom to youngest at the top) is most likely to have formed under these changing conditions?",None,MC,"A) Conglomerate → Sandstone → Limestone, B) Siltstone → Limestone → Conglomerate, C) Shale → Conglomerate → Sandstone, D) Sandstone → Siltstone → Conglomerate Which process is responsible for transforming magma into igneous rock?",A,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.17,10,Which process is responsible for transforming magma into igneous rock?,None,MC,"A) Weathering and erosion, B) Crystallization, C) Metamorphism, D) Sedimentation The picture shows a landscape on Earth's surface.",B,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
