Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G7.13,1,"Alpha Standardized Science G7.13 Created By STC 11 Earth’s outer shell is divided into large pieces called tectonic plates. These plates are constantly moving, though very slowly. Sometimes they move toward one another, sometimes they pull apart, and sometimes they slide past each other. Over long periods of time, these movements change the shape of Earth’s surface. Different types of plate interactions produce different landforms. These processes, like subduction, collision, rifting, and others, help explain why certain features like mountains, valleys, ridges, or volcanoes appear in some regions and not in others. Scientists continue to study these plate movements to better understand how Earth’s surface evolves over time. Based on what you know about these plate interactions, which model represents volcanoes forming by subduction? A B C D Scientists have found some of the same types of rock containing the same types of fossil species in Africa and",Diagram/image referenced in question,MC,,,7,,3,Real-world context with visual information. Some reasoning required.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.13,2,"slowly. Sometimes they move toward one another, sometimes they pull apart, and sometimes they slide past each other. Over long periods of time, these movements change the shape of Earth’s surface. Different types of plate interactions produce different landforms. These processes, like subduction, collision, rifting, and others, help explain why certain features like mountains, valleys, ridges, or volcanoes appear in some regions and not in others. Scientists continue to study these plate movements to better understand how Earth’s surface evolves over time. Based on what you know about these plate interactions, which model represents volcanoes forming by subduction? A B C D Scientists have found some of the same types of rock containing the same types of fossil species in Africa and Antarctica. Which explanation does this information support?",Diagram/image referenced in question,MC,"A) Both continents gradually increased in size over time., B) Both continents were attached by glacial ice millions of years ago., C) Both continents were attached but drifted away from each other over time., D) Both continents were underwater millions of years ago. 3 How many neutrons are in the nucleus of a potassium atom with a mass number of 39? Hint: You may consult the Periodic Table by clicking the ""Reference material"" button. As water and sulfuric acid are mixed together, the temperature of the mixture becomes very hot. Select all the",B,7,,3,Real-world context with visual information. Some reasoning required.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G7.13,4,"3 How many neutrons are in the nucleus of a potassium atom with a mass number of 39? Hint: You may consult the Periodic Table by clicking the ""Reference material"" button. As water and sulfuric acid are mixed together, the temperature of the mixture becomes very hot. Select all the statements that BEST describe why this happens. Assume that both substances start out at room temperature and there is no external heat source affecting them.",Diagram/image referenced in question,MC,"A) student pours 14 grams of sugar into a jar filled with 500 milliliters of water. The student thoroughly stirs the sugar, B) Energy is released during the chemical reaction., C) Energy is absorbed during the chemical reaction., D) No chemical reaction occurs because water is inert. E The lack of a chemical reaction causes the temperature to increase.",B,7,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.13,5,and water to make a solution. Which change most likely occurs to the sugar when it is added to the water?,None,MC,"A) The sugar breaks down to form a new substance in the solution., B) The sugar changes water into a new substance in the solution., C) The sugar floats on the surface of the water in the solution., D) The sugar completely dissolves in the solution. Many of America’s large oil fields are found underground at the Permian Basin in West Texas. An area of the Permian",D,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,Some prediction required but in straightforward context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Partially Meets,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.13,6,Many of America’s large oil fields are found underground at the Permian Basin in West Texas. An area of the Permian Basin is shown. How did these oil fields form?,Diagram/image referenced in question,MC,"A) Dead plants and animals were buried for millions of years., B) Plants were eaten by consumers that left fossilized remains., C) Heat caused underground rocks to undergo chemical changes., D) Rocks at the surface of Earth melted and then solidified. Plants that live on the floors of densely populated forests must compete for sunlight. Which type of leaves are most",A,7,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.13,7,Plants that live on the floors of densely populated forests must compete for sunlight. Which type of leaves are most likely found on plants that are best suited to living on the floor of a dense forest?,None,MC,"A) partial desert food web is shown., B) Leaves that are smallest, C) Leaves that store the greatest amount of water, D) Leaves with the greatest amount of surface area",D,7,,3,Real-world context with meaningful setup. Requires some application.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G7.13,8,Which food chain shows one complete pathway in which energy flows through this food web?,None,MC,"A) Desert grasses and shrubs → termites → barn owls, B) Desert grasses and shrubs → mountain zebras → cheetahs, C) Desert grasses and shrubs →termites →spotted hyenas, D) Desert grasses and shrubs → gemsboks → Grant’s golden moles Students perform an investigation using density to determine what kind of wood an oval-shaped block is made of. One",B,7,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G7.13,9,"Students perform an investigation using density to determine what kind of wood an oval-shaped block is made of. One student attaches a lead cube to an oval-shaped piece of wood and submerges them in water, as shown in the diagram. The lead cube keeps the wood from floating. When the wood is underwater, the water level reads 47 milliliters. Hint: 1 ml is equal to 1 cm3 The students use the table of standard densities shown to complete their investigation. Which statements are supported by the data? Select TWO correct answers.",Diagram/image referenced in question,MC,"A) farmer digs a small pond in a pasture. The farmer adds young individuals from two species of algae-eating fish to the, B) The oval piece of wood is made of either balsa or bamboo., C) The lead cube would not be needed if the wood was shaped as a cube., D) The oval piece of wood is made of holly. E The oval piece of wood is made of oak.",B,7,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,2.75,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.13,10,pond and plants some reeds around the edges of the pond. The farmer wants the pond to be a sustainable ecosystem. Which of the following would be most helpful in increasing the pond ecosystem’s sustainability?,None,MC,"A) Decreasing the number of plant species around the edges of the pond, B) Introducing older fish of the same species into the population of algae-eating fish, C) Having a greater diversity of living organisms in the pond, D) Adding gravel between the water and where the reeds are planted Students researching the relationships between some organisms in the Lavaca Bay ecosystem in Texas made this",C,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G7.13,11,Students researching the relationships between some organisms in the Lavaca Bay ecosystem in Texas made this partial food web. Which of these lists contains only organisms that receive some of their energy directly from other organisms that produce their own food?,None,MC,"A) zookeeper sets up a habitat for a certain species of rabbit. Which answer choice describes the rabbit as it interacts, B) Swamp rabbits, hermit crabs, and swamp sparrows, C) Phytoplankton, hermit crabs, and blue crabs, D) Wiregrass, clover grass, and phytoplankton",B,7,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
