Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.1,1,Alpha Standardized Science G6.1 Created By STC Account Water Cycle Use the diagram to answer the question below What happens during evaporation?,Diagram/image referenced in question,MC,"A) source region is that region of the Earth's surface where large masses of air have a uniform temperature and water vapor content. There are three main categories of source regions: 1) Arctic; air masses occurring over arctic regions which are cold 2) Polar; air masses occurring away from the poles which are cold 3) Tropical; air masses occurring in the tropics which are hot Air masses are represented by 'c' for continental and 'm' for maritime, and the source regions are represented by 'A' for arctic, 'P' for polar. And 'T' for tropical. Each source region can also be either continental or maritime. To show this, category letters are usually combined. So, there are a total of six types of air masses: maritime arctic (mA), maritime polar (mP), maritime tropical (mT), continental arctic (cA), continental polar (cP), continental tropical (cT). Continental air mass in antarctic region is termed as continental antarctic and represented as cAA. The image shows different source regions on Earth: What type of weather would a continental tropical air mass, such as those originating from the Sonoran and, B) Water falls on the surface, C) Water converts into droplets, D) Water infiltrates under the ground Answer the following questions after reading this passage. Air Masses Air mass is defined as the volume of air which can be either hot or cold and moist or dry depending on its water vapor content. Air masses control the weather of a region. The two main categories of air masses are continental and maritime. An air mass found over land is called continental and one found over water is called maritime. Air over continents are dry and air over oceans are moist (or wet).",,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.1,2,"There are three main categories of source regions: 1) Arctic; air masses occurring over arctic regions which are cold 2) Polar; air masses occurring away from the poles which are cold 3) Tropical; air masses occurring in the tropics which are hot Air masses are represented by 'c' for continental and 'm' for maritime, and the source regions are represented by 'A' for arctic, 'P' for polar. And 'T' for tropical. Each source region can also be either continental or maritime. To show this, category letters are usually combined. So, there are a total of six types of air masses: maritime arctic (mA), maritime polar (mP), maritime tropical (mT), continental arctic (cA), continental polar (cP), continental tropical (cT). Continental air mass in antarctic region is termed as continental antarctic and represented as cAA. The image shows different source regions on Earth: What type of weather would a continental tropical air mass, such as those originating from the Sonoran and Chihuahuan deserts in North America, bring to a region?",Diagram/image referenced in question,MC,"A) hot and humid, B) cold and dry, C) hot and dry, D) cold and humid What type of weather would a continental tropical air mass bring to a region?",C,6,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.1,3,What type of weather would a continental tropical air mass bring to a region?,None,MC,"A) student makes a model of the water cycle for a class project as shown. The four major systems of Earth and various, B) cold and dry, C) hot and dry, D) cold and humid",C,6,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.1,4,"processes are also shown in his model. While sunlight is the driving force of the water cycle, the greatest force propelling the water cycle is gravity. Gravity is the force of attraction between two objects. The gravity exerted by Earth pulls things down towards its center. Based on the model, a classmate makes the following conclusions: 1) The force of gravity is responsible for precipitation falling on Earth's surface. 2) The Sun's energy is responsible for surface runoff flowing towards water bodies. 3) The force of gravity is responsible for transpiration in plants. 4) The Sun's energy is responsible for evaporation of water. Which of the conclusions is best supported by the information given in the passage?",Diagram/image referenced in question,MC,"A) 3 and 2, B) 3 and 1, C) 2 and 4, D) 4 and 1 The model shows the location of two regions, A and B, that are located near a mountain. When hit by a barrier such as",D,6,,3,Real-world context with visual information. Some reasoning required.,3,Requires constructing explanations or engaging in argumentation.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.1,5,"The model shows the location of two regions, A and B, that are located near a mountain. When hit by a barrier such as a mountain, warm moisture laden wind condenses in the presence of cool air as it rises up the mountain and precipitates. By looking at the picture, predict the outcome of the rainfall when moisture laden winds approach the mountain located between A and B. Which statement below best describes the outcome?",Diagram/image referenced in question,MC,"A) Region B will get more rainfall than A, as it is at a higher elevation., B) Both regions will get an equal amount of rainfall., C) Region A will get more rainfall than B, as the moisture laiden winds would rise on the slope, get cooled, form clouds and cause rainfall before reaching B, D) Only Region B will get rainfall, as the moisture laiden winds would not be able to travel down to Region A located at the foot of the mountain. The smallest unit of a plant that can perform all of the processes of life is the _______________",C,6,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.1,6,located at the foot of the mountain. The smallest unit of a plant that can perform all of the processes of life is the _______________,None,MC,"A) class is modelling the differences between a unicellular organism and a multicellular organism. Which example is a, B) Cell, C) Tissue, D) Root",B,6,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.1,7,model of a unicellular organism?,Diagram/image referenced in question,MC,"A) A student passing out water to a group, B) A student getting cereal from the cabinet, C) Two students collecting trash from a group, D) Four students working together to move a desk Both prokaryotes and eukaryotes have small, free-floating organelles. The cell makes these organelles from nucleic",B,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.1,8,"Both prokaryotes and eukaryotes have small, free-floating organelles. The cell makes these organelles from nucleic acids and amino acids found in food. Without these organelles, the cell could not make proteins. These organelles are called ____________",None,MC,"A) chloroplasts, B) mitochondria, C) ribosomes, D) vesicles Which system moves nutrients to the cells, distributes oxygen to all parts of the body, and aids in the removal of waste",C,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.1,9,"Which system moves nutrients to the cells, distributes oxygen to all parts of the body, and aids in the removal of waste from cells.",None,MC,"A) Excretory, B) Circulatory, C) Respiratory, D) Nervous 10 Place the components of multicellular organisms in order from simplest to most complex (simplest) (most complex) DRAG & DROP THE ANSWER organ system organ cell tissue Note: Use CTRL+D to drag the option via keyboard Bombardier beetles release a burst of hot chemical spray with a popping sound. The chemical is sprayed from a",B,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.1,11,10 Place the components of multicellular organisms in order from simplest to most complex (simplest) (most complex) DRAG & DROP THE ANSWER organ system organ cell tissue Note: Use CTRL+D to drag the option via keyboard Bombardier beetles release a burst of hot chemical spray with a popping sound. The chemical is sprayed from a structure present under the belly of the beetles. Which is the likely advantage of such a behavior?,None,MC,"A) It allows the beetles to attract mates., B) It allows the beetles to move obstacles out of their paths., C) It allows the beetles to escape from predators., D) It allows the beetles to stay warm in cold conditions.",C,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
