Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.15,2,"Alpha Standardized Science G6.15 Created By STC 11 1 Two students notice how quickly their cups of hot chocolate cool off. The students ask an adult to boil water. The water is 100 degrees Celsius (°C) when the adult pours it into a cup. The air temperature in the room is 20°C. After 10 minutes, the students note that the water temperature is 30°C. Explain the students’ observations by completing the sentence below: Over time, the a energy of the water b because energy flows from c matter. a b c chemical stays the same warmer to cooler thermal decreases cooler to warmer increases Rats were accidentally introduced onto an island in the Pacific Ocean in the 1940s. The rat population grew rapidly as the rats fed on eggs and small animals, as well as seeds and tree seedlings. In 2011, wildlife workers removed all rats from the island. The graphs show data for two tree species, before and after the removal of the rats. How can these data BEST be evaluated to compare solutions to the problems faced by native tree species?",Diagram/image referenced in question,MC,"A) Putting both graphs on the same scale would show that removing rats has aided population growth of native trees more than of non-native trees., B) Comparing the data and graphs shows that removing rats has had a negative effect on small animals because rat removal decreased food sources., C) Putting both graphs on the same scale would show that controlling non-native tree population growth is needed in addition to rat removal., D) Comparing the data and graphs shows that controlling the number of small animals is needed in addition to rat removal. Use the information to answer question 3. The Nile River The Nile River floods every year. Most of the river passes through the Sahara Desert, where there is little rain, resulting in seasonal periods of drought and flooding. One section of the river, called the Blue Nile, gets water from heavy summer rains that cause flooding in the area. This water flows north and causes floods along the rest of the river. When a dam is built on a river, a large body of water called a reservoir forms. Reservoirs can hold a lot of water to prevent floods, but they can also supply water in times of drought. Dams significantly change the way water and sediment flow down a river. Dams control the flow of water down a river and can be used to generate electricity. The Aswan High Dam in Egypt was completed in 1970. In 2011, work began on the Grand Ethiopian Renaissance Dam. Flooding along the Nile River depends strongly on rainfall in Ethiopia. This rainfall varies from year to year and from month to month. Based on the data in Part 2, during which months should people living along the Blue Nile expect potential flooding",,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,3,Requires data analysis — expected use of practice but meaningful reasoning.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.15,3,"rat removal. Use the information to answer question 3. The Nile River The Nile River floods every year. Most of the river passes through the Sahara Desert, where there is little rain, resulting in seasonal periods of drought and flooding. One section of the river, called the Blue Nile, gets water from heavy summer rains that cause flooding in the area. This water flows north and causes floods along the rest of the river. When a dam is built on a river, a large body of water called a reservoir forms. Reservoirs can hold a lot of water to prevent floods, but they can also supply water in times of drought. Dams significantly change the way water and sediment flow down a river. Dams control the flow of water down a river and can be used to generate electricity. The Aswan High Dam in Egypt was completed in 1970. In 2011, work began on the Grand Ethiopian Renaissance Dam. Flooding along the Nile River depends strongly on rainfall in Ethiopia. This rainfall varies from year to year and from month to month. Based on the data in Part 2, during which months should people living along the Blue Nile expect potential flooding events?",None,MC,"A) October and November, B) January and February, C) July and August, D) April and May The skunk cabbage is a plant that usually grows in wet areas.",,6,,3,Real-world context with meaningful setup. Requires some application.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.15,4,The skunk cabbage is a plant that usually grows in wet areas. Characteristics of this plant include: • blooms in early spring • produces heat in flower buds to protect against freezing temperatures • smells like rotting meat • has leaves that decompose quickly Certain characteristics of the skunk cabbage increase its chances for successful reproduction. Which statement BEST identifies those characteristics?,None,MC,"A) The leaves decompose quickly so that there is less plant matter on the ground., B) Deer and other herbivores eat the flowers and leaves in early spring., C) The smell of the plant attracts insects that can pollinate the flowers., D) The flower structure provides a hiding place for spiders. Which process is represented by the diagram below?",,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.15,5,Which process is represented by the diagram below?,Diagram/image referenced in question,MC,"A) photosynthesis, B) metamorphosis, C) digestion, D) succession The map below shows a portion of Earth’s surface where two tectonic plates are located. The arrows indicate the",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.15,6,"The map below shows a portion of Earth’s surface where two tectonic plates are located. The arrows indicate the direction of plate movement along the boundary between the two plates. If the African Plate and Arabian Plate continue to move in the directions the arrows indicate, the Red Sea will most likely become",Diagram/image referenced in question,MC,"A) narrower because the two tectonic plates are coming together, B) narrower because the two tectonic plates are moving apart, C) wider because the two tectonic plates are coming together, D) wider because the two tectonic plates are moving apart 7 The chart below shows the behaviors of light, as indicated by the arrows, as light strikes three different surfaces labeled A through C. Identify the reaction of light as it strikes each surface. Reflect Absorb Refract Reflect Absorb Refract 8 The diagrams represent a falcon, a manatee, and a deer. Circles have been drawn around some body parts. The circled parts of each organism allow for locomotion. Identify the two organ systems directly responsible for locomotion that are coordinated by the nervous system. system and system DRAG & DROP THE ANSWER respiratory excretory muscular reproductive immune skeletal Note: Use CTRL+D to drag the option via keyboard In addition to cytoplasm, most human body cells also have",,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.15,9,"7 The chart below shows the behaviors of light, as indicated by the arrows, as light strikes three different surfaces labeled A through C. Identify the reaction of light as it strikes each surface. Reflect Absorb Refract Reflect Absorb Refract 8 The diagrams represent a falcon, a manatee, and a deer. Circles have been drawn around some body parts. The circled parts of each organism allow for locomotion. Identify the two organ systems directly responsible for locomotion that are coordinated by the nervous system. system and system DRAG & DROP THE ANSWER respiratory excretory muscular reproductive immune skeletal Note: Use CTRL+D to drag the option via keyboard In addition to cytoplasm, most human body cells also have",Diagram/image referenced in question,MC,"A) chloroplasts and a cell wall, B) chloroplasts and a cell membrane, C) genetic material and a cell wall, D) genetic material and a cell membrane Which sequence represents increasing levels of organization in the human body?",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.15,10,Which sequence represents increasing levels of organization in the human body?,None,MC,"A) organ → organ system → cell → tissue, B) organ → cell → organ system → tissue, C) cell → tissue → organ → organ system, D) cell → organ → tissue → organ system Which process takes place within chloroplasts?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.15,11,Which process takes place within chloroplasts?,None,MC,"A) metamorphosis, B) photosynthesis, C) sexual reproduction, D) cellular division Base your answers to questions 12 through 16 on the diagram below and on your knowledge of science. Terrestrial forest food web The diagram below represents a food web. According to this food web, which organism is an omnivore?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.15,12,"Base your answers to questions 12 through 16 on the diagram below and on your knowledge of science. Terrestrial forest food web The diagram below represents a food web. According to this food web, which organism is an omnivore?",Diagram/image referenced in question,MC,"A) deer, B) coyote, C) bird D",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.15,13,D A B C D,None,MC,,,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
