Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.13,1,Alpha Standardized Science G6.13 Created By STC 11 Janice is learning about compounds. Which of the following best describes a compound?,None,MC,"A) a substance made up purely of one element, B) a group of substances that are either acids or bases, C) a group of substances that can be separated by a physical change, D) a substance made up of two or more elements that are chemically combined Jordan adds some soil and plants to a large glass jar to build a terrarium (image shown below). He waters the plants",D,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.13,2,"Jordan adds some soil and plants to a large glass jar to build a terrarium (image shown below). He waters the plants and then adds two snails, two crickets, and an earthworm to the jar. Jordan then places the lid tightly on the jar and sets it on a sunny windowsill. Based on the law of conservation of mass, which of the following is expected to occur inside Jordan’s terrarium? Assume the total mass of the terrarium and everything within it is 2000g and that nothing can enter or escape it. Image credit: Joe Rees",Diagram/image referenced in question,MC,"A) The mass will neither increase nor decrease., B) The mass will increase as the earthworm digests the soil., C) The mass will decrease when the crickets die., D) The mass will increase as the plants grow and decrease when the snails eat the plants. Ricky wants to finish constructing a chart that helps classify two organisms. The chart is shown below.",A,6,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.13,3,Ricky wants to finish constructing a chart that helps classify two organisms. The chart is shown below. Accurately answering which question would best help distinguish these organisms as members of the animal kingdom rather than the plant kingdom?,Diagram/image referenced in question,MC,"A) 1, B) 2, C) 3, D) 4 Atoms are made up of subatomic particles, including neutrons. Which of the following describes a neutron?",C,6,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,4,Engages investigation practices with data analysis.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.13,4,"Atoms are made up of subatomic particles, including neutrons. Which of the following describes a neutron?",None,MC,"A) has a greater volume than the electron cloud, B) has more mass than the nucleus, C) has no charge, D) has no mass Mandy applies the brakes on her bicycle and stops quickly to avoid hitting a basketball that bounces into the street.",C,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.13,5,Mandy applies the brakes on her bicycle and stops quickly to avoid hitting a basketball that bounces into the street. Which of the following best explains what happens to the bicycle’s kinetic energy?,None,MC,"A) It increases because the tires make a screeching noise., B) It is destroyed because Mandy stops the bicycle quickly., C) It remains the same because Mandy is the source of energy., D) It is transformed to heat because the tires are slowed by friction. North Atlantic right whales live in the ocean near the east coast of the United States and Canada. Fewer than 500 of",D,6,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.13,6,North Atlantic right whales live in the ocean near the east coast of the United States and Canada. Fewer than 500 of these whales exist. Which of the following would contribute to the extinction of the North Atlantic right whales?,None,MC,"A) Species that compete with right whales move to other habitats., B) The environment changes faster than right whale populations can adapt., C) Humans develop breeding programs for right whales in aquariums., D) New technologies prevent right whales from being caught in fishing gear. The diagram below identifies three structures found in the human body.",B,6,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.13,7,The diagram below identifies three structures found in the human body. Which level of organization describes each of these three structures?,Diagram/image referenced in question,MC,"A) cell, B) tissue, C) organ, D) organism Nancy observes the Moon from the same location outside each night for one week. She notices that when it first",C,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Structure-function relationship implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.13,8,"Nancy observes the Moon from the same location outside each night for one week. She notices that when it first appears each night, the Moon is a little farther east than it was the night before. Which of the following is one explanation for her observation?",None,MC,"A) The Moon revolves around Earth as Earth revolves around the Sun., B) The Moon’s speed of rotation changes as it revolves around Earth., C) The Moon and Earth take the same amount of time to complete one rotation., D) The Moon completes one rotation each time Earth completes one revolution. At a mid-ocean ridge, plates are pulled apart. Fracturing in the seafloor allows magma to move up from the mantle.",A,6,,1,No phenomenon or scenario. Pure recall/definition question.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.13,9,"At a mid-ocean ridge, plates are pulled apart. Fracturing in the seafloor allows magma to move up from the mantle. The diagram below shows two plates that are moving apart. Which process in the rock cycle does this diagram best represent?",Diagram/image referenced in question,MC,"A) compaction of melted rock, B) chemical weathering of rocks, C) erosion of sedimentary rocks, D) formation of igneous rock Wanda lists some heat transfers that can occur in an ocean, as shown below:",D,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.13,10,"Wanda lists some heat transfers that can occur in an ocean, as shown below: 1. Warm water moves upward, and cold water moves downward. 2. Energy from the Sun heats the ocean’s surface. 3. A pot of soup boils on top of a cooker. 4. A stream of hot water from an opening on the ocean floor heats the water that touches the stream. Which description from Wanda’s list best represents radiation?",Diagram/image referenced in question,MC,"A) 1, B) 2, C) 3, D) 4 Joanna and Mason hang a small box from a string and place two identical electric fans near the box. When they turn",B,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
