Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.4,2,Alpha Standardized Science G6.4 Created By STC Account Observers from Earth see different phases of the Moon over time as the Moon orbits around Earth. Seasons,None,MC,"A) Northern axis of Earth is tilted towards the Sun., B) Southern axis of Earth is tilted towards the Sun. C D Water Cycle",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,3,C D Water Cycle Use the diagram to answer the question below What happens during evaporation? A B C D,Diagram/image referenced in question,MC,,,6,,2,Visual provided but limited scenario context. Somewhat guided.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,4,"Use the diagram to answer the question below What happens during evaporation? A B C D A B C D 5 The model shows the Sun, the Moon, and Earth during the new moon, viewed from an angle. This viewpoint shows that the Moon's orbit is tilted five degrees compared to Earth's orbit. Because of this tilt, the Moon may not pass directly between the Sun and Earth, even though the Moon is in the new moon phase. Complete the paragraph: At the point shown in the model, a solar eclipse a because the Moon's shadow b on Earth. a b occurs falls does not occur does not fall Lunar and Solar Eclipses",Diagram/image referenced in question,MC,,,6,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires data analysis — expected use of practice but meaningful reasoning.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.4,6,"A B C D 5 The model shows the Sun, the Moon, and Earth during the new moon, viewed from an angle. This viewpoint shows that the Moon's orbit is tilted five degrees compared to Earth's orbit. Because of this tilt, the Moon may not pass directly between the Sun and Earth, even though the Moon is in the new moon phase. Complete the paragraph: At the point shown in the model, a solar eclipse a because the Moon's shadow b on Earth. a b occurs falls does not occur does not fall Lunar and Solar Eclipses A B C D 7 The phase of the Moon changes as it revolves around Earth. Complete the model by predicting the correct phase of the Moon based on its position with respect to the Sun and Earth. DRAG & DROP THE ANSWER Note: Use CTRL+D to drag the option via keyboard 8 Use the information and your knowledge of science to answer the question. Mangroves are small trees and shrubs that often grow in coastal areas near the Equator. Mangrove trees can even survive in salt water, with roots and trunks that grow below the surface of the water. Mangrove forest ecosystems support a large number of different organisms, as shown in the model. Based on the model, which changes would most likely increase the flow of energy through the mangrove forest ecosystem? Select the two correct answers. A B C",Diagram/image referenced in question,MC,"D) an increase in the number of birds E The Anasazi and the Great Drought Scientists have estimated how much corn could be grown in areas where the Anasazi lived, based on typical growing",,6,,3,Real-world scenario with visual component provides some context for reasoning.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.25,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G6.4,9,"E The Anasazi and the Great Drought Scientists have estimated how much corn could be grown in areas where the Anasazi lived, based on typical growing conditions. The graph shows the estimated amount of corn produced in each year between A.D. 1200 and 1300. What evidence from the graph best shows how the availability of corn likely affected the farming of domesticated turkeys in Figure 1?",Diagram/image referenced in question,MC,A) An increase in corn production during the Great Drought increased the domestic turkey population. B C D,,6,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G6.4,10,B C D A B C D,None,MC,,,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,11,A B C D A B C,None,MC,D) The eagles absorbed the DDT after eating zooplankton. Rock cycle,,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,12,Rock cycle A B,None,MC,C) Molten magma D,,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,13,D A,None,MC,"B) Heat energy C, D) Wind energy 14 A 16-ounce can of soda is at a temperature of 18°F. Then the soda is divided equally into two smaller glasses. Each glass is at 18°F before the soda is poured. The amount of thermal energy in each part is about the amount of thermal energy in the original 16 ounces of soda. a the same as twice one-half",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.4,15,14 A 16-ounce can of soda is at a temperature of 18°F. Then the soda is divided equally into two smaller glasses. Each glass is at 18°F before the soda is poured. The amount of thermal energy in each part is about the amount of thermal energy in the original 16 ounces of soda. a the same as twice one-half A,None,MC,"A) food chain shows a that each animal in the chain consumes while a food web shows b that each animal in the web might consume. a b many food sources many food sources one specific food source one specific food source The diagram shows the formation of a mountain range that took place years ago., B) a falcon that is diving straight downward at a steady speed C D Particle Motion 16 Five 100 mL beakers contain water in different states and temperature. Arrange the beakers in the increasing order, so that the topmost in the list has the LEASTamount of kinetic energy the water contains and the bottommost has the HIGHEST amount. Beaker 2 17 The number of protons in an atom is known as its atomic number. Atoms that share the same atomic number are classified as the same chemical element. Below is a model representing an atom of the chemical element lithium. What is lithium's atomic number? 18 Use the drop down boxes to complete the sentence.",,6,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Energy/matter concepts implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
