Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G6.5,1,Alpha Standardized Science G6.5 Created By STC Account The diagram below represents a pond area. Which list identifies three populations in the diagram?,Diagram/image referenced in question,MC,"A) grass, cloud, hawk, B) air, frog, water, C) hawk, human, pine tree, D) green plants, rock, fish Moon phases are caused by the",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.5,2,Moon phases are caused by the,None,MC,"A) revolution of the Moon around Earth, B) revolution of Earth around the Moon, C) daily rotation of Earth on its axis, D) daily rotation of the Moon on its axis For an observer in Texas, the Sun appears to move across the sky in a general path from",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,3,"For an observer in Texas, the Sun appears to move across the sky in a general path from",None,MC,"A) west to east, B) east to west, C) north to south, D) south to north During which process in the water cycle is moisture lost from land surfaces?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,4,During which process in the water cycle is moisture lost from land surfaces?,None,MC,"A) precipitation, B) condensation, C) evaporation, D) runoff The characteristic weather that prevails from season to season in a region over a long period of time is defined as",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,5,The characteristic weather that prevails from season to season in a region over a long period of time is defined as,None,MC,"A) a front, B) an air mass, C) the climate, D) an air pressure system What type of air mass is most likely to form over an ocean near the Equator?",,6,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Structure-function relationship implicitly present.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,6,What type of air mass is most likely to form over an ocean near the Equator?,None,MC,"A) warm and humid, B) warm and dry, C) cold and humid, D) cold and dry Which process involves putting objects into different groups based on common properties?",,6,,1,No phenomenon or scenario. Pure recall/definition question.,3,Requires prediction based on understanding — applies practice in context.,1,Direct recall of definition or fact. No reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.5,7,Which process involves putting objects into different groups based on common properties?,None,MC,"A) sequencing, B) measuring, C) inferring, D) classifying Questions 8-9 Base your answers to the following questions on the diagram below and on your knowledge of science. The diagram represents an energy pyramid. Which organisms are classified as producers?",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,8,Questions 8-9 Base your answers to the following questions on the diagram below and on your knowledge of science. The diagram represents an energy pyramid. Which organisms are classified as producers?,Diagram/image referenced in question,MC,"A) phytoplankton, B) invertebrates, C) fish, D) birds What is/are the original source(s) of energy for this energy pyramid?",,6,,3,Real-world context with visual information. Some reasoning required.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.5,9,What is/are the original source(s) of energy for this energy pyramid?,None,MC,"A) food, B) sunlight, C) oxygen, D) birds The diagram below represents a natural event involving Earth’s shadow that occurs in our solar system.",,6,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Energy/matter concepts implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,10,The diagram below represents a natural event involving Earth’s shadow that occurs in our solar system. Which natural event is shown in the diagram?,Diagram/image referenced in question,MC,"A) a meteor shower, B) high and low ocean tides, C) an eclipse, D) comets orbiting the Sun In which diagram would the force required to move the object up the ramp be the greatest?",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Grade-appropriate content but routine application.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G6.5,11,In which diagram would the force required to move the object up the ramp be the greatest? A B C D The diagram below represents high and low ocean tides on Earth that are caused by the gravitational attraction of the,Diagram/image referenced in question,MC,,,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.5,12,"A B C D The diagram below represents high and low ocean tides on Earth that are caused by the gravitational attraction of the Moon on Earth’s oceans. Due to Earth’s rotation, the approximate amount of time between two consecutive high tides is",Diagram/image referenced in question,MC,"A) 6 hours, B) 12 hours, C) 24 hours, D) 48 hours The data table below shows some atmospheric data at different heights above Earth’s surface for Paducah, Kentucky",,6,,3,Real-world scenario with visual component provides some context for reasoning.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,DCI present but used at surface level — identification rather than reasoning.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G6.5,13,"The data table below shows some atmospheric data at different heights above Earth’s surface for Paducah, Kentucky on June 2, 1990. The general relationship represented by the data is that as height above Earth’s surface increases",Diagram/image referenced in question,MC,"A) both air pressure and air temperature decrease, B) both air pressure and air temperature increase, C) air pressure decreases, and air temperature increases, D) air pressure increases, and air temperature decreases The data table below shows the wind chill temperature (how cold the air feels) at different wind speeds and air",,6,,2,Visual provided but limited scenario context. Somewhat guided.,2,"Uses a model but at mechanical/reading level, not for sense-making.",2,Some content engagement in answer choices but limited reasoning with DCI.,2,Pattern recognition implicitly involved but not explicitly required.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
