Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.3,1,"Diagram shows two parent horses and their foal. Which statements identify traits the foal most likely inherited from its parents?","Image of two parent horses and foal showing different coat patterns (393x380).",MC,"A) a white tail from its mother, B) a solid body pattern from both parents, C) a spotted body pattern from its father, D) white hair on its face from both parents",C,3,3-LS3-1,3,"Visual data showing parent and offspring traits. Students must analyze visual evidence to determine inheritance.",2,"Engages 'Analyzing and Interpreting Data' — students compare parent and offspring traits from visual evidence.",3,"Requires applying understanding of inheritance by matching offspring traits to parent traits using visual data.",2,"Engages Patterns (offspring traits match parent patterns).",2.5,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good visual. Elevate by providing trait data for multiple offspring and asking students to identify inheritance patterns."
Alpha Standardized Science G3.3,2,"Jacob investigated magnet strength using magnetic train cars. He tried different combinations as shown in the table. Which statement best explains the pattern?","Data table showing magnet combinations and results (425x376).",MC,"A) Two strong magnets have strong attractive force when same poles face each other, B) Two strong magnets push away with great force when same poles face each other, C) Two weak magnets push away with great force when same poles face each other, D) One strong and one weak magnet have strong attractive force when same poles face each other",B,3,3-PS2-3,3,"Experimental scenario with real data table showing magnet interactions. Students must identify the pattern.",3,"Engages 'Analyzing and Interpreting Data' — students must read experimental data and identify the pattern explaining the observations.",3,"Requires applying understanding of magnetic forces to interpret experimental data. Goes beyond simple recall.",2,"Engages Patterns (identifying the pattern in magnet behavior from data).",2.75,High Guided Integration,Meets,Meets,Meets,Meets,Strong,"Strong data-driven question. Students analyze experimental data to identify patterns in magnet behavior."
Alpha Standardized Science G3.3,3,"You push on an empty box from the left and your friend pushes from the right. If your friend has about the same amount of strength as you what will happen to the box?",None,MC,"A) It will move left, B) It will move right, C) It will not move much",C,3,3-PS2-1,2,"Basic scenario of balanced forces. Familiar context.",2,"Engages 'Constructing Explanations' — predicting outcome of balanced forces.",2,"Tests understanding of balanced forces. Application level.",2,"Engages Cause and Effect (equal forces cause no movement).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Add force measurements and data table. Ask students to predict outcomes for different force combinations."
Alpha Standardized Science G3.3,4,"An elephant pushes a box from the left and a mouse pushes it from the right. What will happen to the box?",None,MC,"A) The elephant's strength will move it towards the mouse, B) The mouse's strength will move it towards the elephant, C) The box will not move",A,3,3-PS2-1,2,"Simple unbalanced forces scenario. Requires reasoning about relative force magnitudes.",2,"Engages 'Constructing Explanations' — predicting outcome of unbalanced forces.",2,"Tests understanding of unbalanced forces. Application level.",2,"Engages Cause and Effect (greater force determines direction).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Provide force data for different animal pairs and ask students to predict and explain outcomes."
Alpha Standardized Science G3.3,5,"What would happen if you set a magnet on your desk and slowly move another magnet toward it?",None,MC,"A) The magnets will certainly repel causing the desk magnet to move away, B) The desk magnet will certainly jump up to the other magnet because it is attracted, C) The magnets will either repel or attract each other, D) Nothing will happen",C,3,3-PS2-3,2,"Basic thought experiment with magnets. Requires reasoning about possible outcomes.",2,"Engages 'Constructing Explanations' — considering multiple possible outcomes depending on orientation.",2,"Tests understanding that magnet interactions depend on pole orientation. Application level.",2,"Engages Cause and Effect (pole orientation determines interaction type).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Add experimental data showing different orientations and outcomes. Ask students to identify the pattern."
Alpha Standardized Science G3.3,6,"Which of the following is an example of how traits can sometimes be influenced by the environment?",None,MC,"A) A dog has brown spots on its fur, B) A sunflower in shade still grows but is not very tall, C) A mommy bird gets worms for her babies, D) A student has same color eyes as her mom",B,3,3-LS3-2,2,"Examples presented but no rich scenario. Students identify environmental influence on traits.",1,"No meaningful practice engagement. Identifying an example from a list.",2,"Tests understanding that environment can influence trait expression.",2,"Engages Cause and Effect (shade → reduced growth).",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data comparing sunflower heights in different light conditions and ask students to explain the pattern."
Alpha Standardized Science G3.3,7,"True or False: Children always show all of their parents traits.",None,TF,"A) True, B) False",B,3,3-LS3-1,1,"No scenario. True/false format tests single fact.",1,"No practice engagement. Binary recall.",1,"Tests basic understanding that not all parent traits appear in offspring. Pure recall.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Partially Meets,Weak,"Replace with evidence showing parent and offspring trait data across multiple families. Ask students to explain patterns."
Alpha Standardized Science G3.3,8,"Which of the following statements is true about life cycles?",None,MC,"A) Life cycle of every living thing lasts many years, B) Life cycle includes hatching growing and dying, C) Life cycle includes birth growth reproduction death",C,3,3-LS1-1,1,"No scenario. Pure recall of life cycle stages.",1,"No practice engagement. Recall.",1,"Tests memorization of life cycle stages. Pure recall.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Show life cycle data for different organisms and ask students to compare patterns."
Alpha Standardized Science G3.3,9,"Which of the following is true about hair color inheritance?",None,MC,"A) If mom has black hair and dad has blond hair the child will always have black hair, B) The child could have black hair blond hair or a variation such as brown, C) The child will always have blond hair",B,3,3-LS3-1,1,"No scenario. Asks about inheritance variation as isolated fact.",1,"No practice engagement. Recall.",2,"Tests understanding that offspring traits can vary from parents. Recall level with some reasoning.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide family trait data across generations and ask students to identify inheritance patterns."
Alpha Standardized Science G3.3,10,"Scientists record patterns of weather across different times and areas so that they can make...",None,MC,"A) climate, B) weather forecasts, C) adjustments to the weather, D) weather machines",B,3,3-ESS2-1,1,"No scenario. Fill-in-the-blank style recall.",1,"No practice engagement. Vocabulary recall.",1,"Tests purpose of weather data collection. Pure recall.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide weather data and ask students to use it to make predictions."
