Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.10,1,"The model shows a force acting on a car. A second force is applied and the car's motion stops changing. Which model best represents the forces?","Force diagram showing arrow on car; four answer options showing different force arrow configurations.",MC,"A) [diagram A], B) [diagram B], C) [diagram C], D) [diagram D]",Unknown,3,3-PS2-1,3,"Force diagram scenario where students must identify balanced forces from visual models.",3,"Engages 'Developing and Using Models' — students interpret force diagrams and select the model showing balanced forces.",3,"Requires understanding that when motion stops changing forces must be balanced (equal and opposite).",3,"Engages Cause and Effect (balanced forces → no change in motion) and Patterns.",3.0,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent modeling question. Students must connect force diagrams to motion concepts."
Alpha Standardized Science G3.10,2,"Which change would most likely create balanced forces in Round Three of tug-of-war?","Pictures of four rounds of tug-of-war showing different group sizes on each side.",MC,"A) Add four new students to the left side of the rope, B) Replace one student with an adult on each side of the rope, C) Put all the students on the same side of the rope, D) Put one more student on each side of the rope",A,3,3-PS2-1,3,"Rich tug-of-war scenario with four rounds of visual data showing different configurations.",3,"Engages 'Constructing Explanations' — students must analyze the current imbalance and determine what change creates balance.",3,"Requires understanding of balanced vs. unbalanced forces and how to achieve equilibrium.",3,"Engages Cause and Effect (adding force to weaker side → balanced forces).",3.0,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong application of balanced/unbalanced forces using a relatable scenario."
Alpha Standardized Science G3.10,3,"Which example best provides evidence that balanced forces combine to produce a net force of zero?",None,MC,"A) A bike speeding up, B) A rocket taking off, C) A book sitting on a table, D) A ball rolling down a ramp",C,3,3-PS2-1,2,"Students evaluate which scenario demonstrates balanced forces. Claim-evidence structure.",2,"Engages 'Engaging in Argument from Evidence' — selecting evidence that supports a given claim.",2,"Tests understanding of balanced forces producing zero net force.",2,"Engages Cause and Effect (balanced forces → no motion change).",2.0,Low Guided,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good claim-evidence format. Add force diagrams for each scenario to increase complexity."
Alpha Standardized Science G3.10,4,"Students changed the release distance of the sphere in Newton's cradle. Which statements best describe the purpose for increasing the release distance?","Newton's cradle diagram with data table showing release distances and resulting movement distances.",MSA,"A) to indicate balanced forces are acting on the spheres, B) to determine the types of forces acting on the spheres, C) to measure the strength of the force acting on the spheres, D) to change the direction of the force acting on the spheres, E) to observe the effect of unbalanced forces acting on the spheres",C and E,3,3-PS2-1,4,"Rich investigation scenario with Newton's cradle. Data table showing systematic release distance variation. Students must understand experimental design purpose.",4,"Engages 'Planning and Carrying Out Investigations' — students analyze why a variable was changed in an investigation. High-level practice.",3,"Requires understanding relationship between release distance and force strength and the concept of unbalanced forces.",3,"Engages Cause and Effect (greater release distance → greater force → greater movement).",3.5,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent investigation question. Students reason about experimental design purpose using data."
Alpha Standardized Science G3.10,5a,"Which evidence from the Newton's cradle investigation demonstrates that the pattern of motion for the spheres is predictable?","Data table showing number of spheres released vs number that moved on right side.",MC,"A) The spheres eventually stop moving, B) The spheres on the right side can be pulled back, C) The movement of the spheres occurs over different periods of time, D) The movement of the sphere on the right matches the movement of the released spheres",D,3,3-PS2-1,4,"Continuation of Newton's cradle investigation. Students identify evidence of predictable patterns.",3,"Engages 'Analyzing and Interpreting Data' — identifying which evidence demonstrates predictable patterns from experimental data.",3,"Requires connecting data patterns to the concept of predictable motion.",3,"Engages Patterns (consistent 1:1 relationship between spheres released and spheres that move).",3.25,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong data analysis question. Students identify the key pattern from experimental results."
Alpha Standardized Science G3.10,5b,"How many spheres on the right will most likely move if a student releases 4 spheres on the left?","Same Newton's cradle data table.",CR,"Enter your answer in the box.",4,3,3-PS2-1,4,"Prediction task using established data pattern from Newton's cradle investigation.",3,"Engages 'Using Mathematics and Computational Thinking' — extending a data pattern to make a prediction.",3,"Requires understanding and extending the pattern that released spheres = moving spheres.",3,"Engages Patterns (extending a consistent pattern to predict future outcomes).",3.25,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent prediction question requiring pattern extension from data. Constructed response adds rigor."
Alpha Standardized Science G3.10,6,"What would most likely happen to the motion of the toy truck if Kobe used twice as much force as Rachel?","Diagram and data table showing toy truck experiment where Rachel pushes from right, Kobe from left; five trial results showing truck staying still when equal force is used.",MC,"A) The toy truck would move towards Kobe, B) The toy truck would move toward Rachel, C) The toy truck would stay still, D) The toy truck would move up",B,3,3-PS2-1,3,"Experimental scenario with data table. Students predict what happens when forces become unbalanced.",3,"Engages 'Constructing Explanations' — using experimental data to predict outcome when a variable changes.",3,"Requires understanding that doubling one force creates unbalanced forces causing motion toward the weaker force.",2,"Engages Cause and Effect (unbalanced forces → motion in direction of stronger force).",2.75,High Guided,Meets,Meets,Meets,Meets,Strong,"Good prediction from experimental data. Students reason about force imbalance."
Alpha Standardized Science G3.10,7,"Based on observations in Investigation 1, which statement best describes the interaction between the horseshoe magnet and paper clip?","Data table showing horseshoe magnet heights and whether paper clip rose to stick to magnet (Yes at 2-12cm, No at 15-30cm).",MC,"A) The horseshoe magnet repels the paper clip when farther away, B) The horseshoe magnet applies more attractive force on the paper clip from nearby than from farther away, C) The paper clip applies more magnetic force on the horseshoe magnet when farther away, D) The paper clip and the horseshoe magnet repel each other at close distances and attract when farther apart",B,3,3-PS2-3,3,"Investigation with data table showing magnetic force vs distance. Students analyze the relationship.",3,"Engages 'Analyzing and Interpreting Data' — interpreting experimental data about magnetic force and distance.",3,"Requires understanding that magnetic force decreases with distance.",3,"Engages Cause and Effect (closer distance → stronger magnetic force) and Patterns (systematic relationship).",3.0,High Guided,Meets,Meets,Meets,Meets,Strong,"Strong data analysis question about magnetic force-distance relationship."
Alpha Standardized Science G3.10,8,"Based on data provided, determine the lowest height at which the paper clip will be unable to rise and stick to the magnet.","Same data table from Investigation 1.",MC,"A) 8 cm, B) 13 cm, C) 21 cm, D) 27 cm",C,3,3-PS2-3,3,"Data interpretation task using the magnetic force investigation data.",3,"Engages 'Analyzing and Interpreting Data' — identifying the threshold distance from experimental data.",3,"Requires reading data table to find where magnetic force becomes insufficient.",2,"Engages Cause and Effect (distance threshold → force insufficient to lift clip).",2.75,High Guided,Meets,Meets,Meets,Meets,Strong,"Good data interpretation. Students must identify the transition point in experimental data."
Alpha Standardized Science G3.10,9,"A carpenter wants to use magnets to keep a cabinet door closed and prevent it from hitting a nearby wall. Which diagram shows correct magnet placement?","Four diagrams showing different magnet configurations on cabinet and wall.",MC,"A) [Diagram A], B) [Diagram B], C) [Diagram C], D) [Diagram D]",Unknown,3,3-PS2-3,3,"Engineering design scenario applying magnet properties to solve a practical problem with two constraints.",3,"Engages 'Designing Solutions' — evaluating which magnet configuration meets both constraints (hold door closed + prevent wall collision).",3,"Requires understanding of both attract and repel properties of magnets applied to a real-world problem.",2,"Engages Structure and Function (magnet orientation → attract/repel → meeting design constraints).",2.75,High Guided,Meets,Meets,Meets,Meets,Strong,"Excellent engineering application of magnet concepts with dual constraints."
