Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.11,1,"A student pushes a toy car from the left side, and another student pushes it from the right side with equal force. What will happen to the car?",None,MC,"A) It will move to the left, B) It will move to the right, C) It will stay in place, D) It will move up",C,3,3-PS2-1,2,"Basic scenario of two students pushing a car. Familiar context but requires reasoning about balanced forces.",2,"Engages 'Constructing Explanations' — students must predict outcome of balanced forces. Selection-based.",2,"Tests understanding of balanced forces. Application level — must reason about equal opposing forces.",2,"Engages Cause and Effect (equal forces cause no movement). Implicit.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Add a data table showing different force combinations and outcomes. Ask students to identify the pattern."
Alpha Standardized Science G3.11,2,"Put these stages of a butterfly's life cycle in order.","Three images showing butterfly life cycle stages (1080x1080 each).",TEI,"Technology Enhanced Item — drag and drop ordering of life cycle stages",Correct ordering of stages,3,3-LS1-1,2,"Visual life cycle images provide context. Task is ordering known stages.",1,"No meaningful practice beyond recall/sequencing. Ordering a memorized sequence.",2,"Tests knowledge of butterfly metamorphosis stages. Recall level.",1,"No CCC engagement.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Replace with unfamiliar organism life cycle data and ask students to compare patterns across species."
Alpha Standardized Science G3.11,3,"How does the force between two magnets change as you move them farther apart?","Two images: magnets with force arrows (1080x1080), magnet diagram (850x822).",MC,"A) The force gets stronger, B) The force gets weaker, C) The force stays the same, D) The force disappears completely",B,3,3-PS2-3,2,"Images show magnets but question is recall of magnetic force-distance relationship.",1,"No practice engagement. Pure recall.",2,"Tests understanding of how magnetic force changes with distance. Factual recall.",1,"No explicit CCC engagement.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide experimental data showing force measurements at different distances and ask students to identify the pattern."
Alpha Standardized Science G3.11,4,"How does living in a herd help zebras survive?",None,MC,"A) Herds make it easier for predators to catch zebras, B) Herds help zebras find more food, C) Herds make it harder for predators to catch one zebra, D) Herds teach zebras how to run faster",C,3,3-LS2-1,1,"No phenomenon or scenario. Asks about group behavior benefit as isolated fact.",1,"No practice engagement. Recall of group living benefit.",2,"Tests understanding of group behavior as survival advantage. Factual recall.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide observation data of predation success rates on solitary vs. herding animals and ask students to analyze the pattern."
Alpha Standardized Science G3.11,5,"A ball is rolling down a ramp. Which statement best predicts what will happen next?","Image of a ball on a ramp (612x391).",MC,"A) The ball will suddenly stop, B) The ball will roll faster as it goes down, C) The ball will roll slower as it goes down, D) The ball will change direction",B,3,3-PS2-1,2,"Simple visual scenario of ball on ramp. Requires predicting motion.",2,"Engages 'Planning and Carrying Out Investigations' at basic level — predicting outcome of a physical scenario.",2,"Tests understanding of gravity's effect on rolling objects. Application level.",2,"Engages Cause and Effect (gravity causes acceleration down ramp).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Better with experimental data from multiple ramp angles. Add a data table and ask students to predict outcomes for untested conditions."
Alpha Standardized Science G3.11,6,"A brown rabbit has baby bunnies. Some bunnies are brown, and some are white. What does this tell us?","Image of rabbits (1069x721).",MC,"A) The white bunnies will turn brown as they grow, B) The bunnies' color is an inherited trait that can vary, C) The brown rabbit's fur got bleached by the sun, D) The brown rabbit adopted some white bunnies",B,3,3-LS3-1,2,"Visual scenario with parent and offspring showing trait variation. Provides observable phenomenon.",2,"Engages 'Constructing Explanations' — students explain why offspring show variation.",2,"Tests understanding that inherited traits can vary between parent and offspring. Application level.",2,"Engages Patterns (variation in offspring traits is a pattern).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Good visual. Elevate by showing multiple litters with trait data and asking students to predict offspring patterns."
Alpha Standardized Science G3.11,7,"Scientists found seashell fossils on top of a mountain. What does this tell us about this place long ago?",None,MC,"A) Mountains used to be underwater, B) Seashells can grow on mountains, C) Birds carried seashells to the mountain top, D) The mountain formed around existing seashells",A,3,3-LS4-1,2,"Brief scenario of fossil discovery in unexpected location. Requires reasoning about past environments.",2,"Engages 'Constructing Explanations' — students must reason from evidence (fossils) to conclusion about past conditions.",2,"Tests understanding that fossils provide evidence of past environments. Application level.",2,"Engages Cause and Effect (marine environment → marine fossils) and Stability and Change (environment changed over time).",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Add more fossil evidence details (types, layers) and ask students to construct a more complete explanation."
Alpha Standardized Science G3.11,8,"What happens when you bring the north pole of one magnet close to the south pole of another magnet?",None,MC,"A) They push apart, B) They pull together, C) Nothing happens, D) They spin around",B,3,3-PS2-3,1,"No scenario. Pure recall of magnetic pole interactions.",1,"No practice engagement. Recall task.",1,"Tests basic magnet pole interaction. Pure recall.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Replace with experimental scenario showing magnet interactions at different orientations. Ask students to identify the pattern."
Alpha Standardized Science G3.11,9,"What's the difference between weather and climate?",None,MC,"A) The weather changes day to day based on the position of the sun while climate stays the same all year, B) Weather is what's happening outside right now while climate is the pattern of weather over long periods of time, C) Weather is related to only one city while climate is related to the whole country, D) Weather is measured in temperature while climate is measured in rainfall and humidity",B,3,3-ESS2-2,1,"No scenario or data. Pure definition recall.",1,"No practice engagement. Vocabulary recall.",1,"Tests weather vs. climate definitions. Pure recall.",1,"No CCC engagement.",1.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide weather data over different time periods and ask students to distinguish weather observations from climate patterns."
Alpha Standardized Science G3.11,10,"Why do some plants in the desert have very long roots?",None,MC,"A) To reach water deep underground, B) To share mineral resources with other plants through the root system, C) To absorb nutrients from mineral-rich deep soil layers, D) To store excess water in their roots for future use",A,3,3-LS4-3,2,"Refers to desert plants but no specific organism or data. Basic environmental adaptation question.",1,"No practice engagement. Recall of adaptation concept.",2,"Tests understanding of structural adaptation for survival. Application level.",2,"Engages Structure and Function (root structure helps access water).",1.75,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Provide data comparing root lengths in different environments and ask students to identify the pattern and explain."
Alpha Standardized Science G3.11,11,"How is a plant's life cycle similar to an animal's life cycle?",None,MC,"A) Plants and animals both start as eggs, B) Plants and animals both need sunlight to grow, C) Plants and animals both grow and can reproduce, D) Plants and animals both build homes",C,3,3-LS1-1,1,"No scenario. Asks for cross-domain comparison at recall level.",1,"No practice engagement. Recall of shared life cycle characteristics.",2,"Tests understanding that plants and animals share basic life cycle stages.",1,"Implicitly engages Patterns (shared life cycle stages) but not required for answer selection.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Show two specific life cycles side by side and ask students to identify patterns and explain differences."
