Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G3.14,1,"In the life cycle of a butterfly, what stage comes immediately after the caterpillar stage?",None,MC,"A) Egg, B) Pupa (chrysalis), C) Adult butterfly, D) Young butterfly",B,3,3-LS1-1,1,"No phenomenon. Pure recall of butterfly life cycle sequence. Identical concept to G3.13 Q1.",1,"No practice engagement. Recall task.",2,"Tests basic life cycle knowledge at recall level.",1,"No CCC engagement.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Pure recall — identical to G3.13 Q1. Replace with evidence-based life cycle analysis."
Alpha Standardized Science G3.14,2,"A student is learning about life cycles of different animals. Which statement best explains the difference between the life cycle of a butterfly and a rabbit?",None,MC,"A) Butterfly hatches from egg and undergoes metamorphosis; rabbit is born looking like smaller version of parents, B) Butterfly is born looking like parents and grows larger; rabbit hatches from egg, C) Both are born looking like parents and increase in size, D) Butterfly is born with wings and loses them to become caterpillar",A,3,3-LS1-1,2,"Comparative scenario (butterfly vs. rabbit) but task is selecting correct factual description. Similar to G3.13 Q2.",2,"Basic 'Constructing Explanations' — comparing two life cycles. Selection-based.",2,"Tests metamorphosis vs. direct development. Recall-level comparison.",2,"Implicitly engages Patterns but not explicitly required.",2.0,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Needs Improvement,"Same as G3.13 Q2. Better than Q1 but still recall. Add unfamiliar organism diagrams."
Alpha Standardized Science G3.14,3,"A student is studying the life cycle of a flowering plant in a garden. If the student observes a seed being planted on Monday, which correctly shows what they are MOST LIKELY to observe over the next few weeks?",None,MC,"A) Seedling → Adult plant → Seeds → Adult grows flowers → Adult grows fruit, B) Seed → Adult plant → Adult grows flowers → Seedling → Adult grows fruit → Seeds, C) Adult plant → Adult grows flowers → Adult grows fruit → Seeds → Seedling → Adult plant, D) Seed → Seedling → Adult plant → Adult grows flowers → Adult grows fruit → Seeds fall to ground",D,3,3-LS1-1,2,"Has a scenario frame (student observing a garden) but the task is sequencing plant life stages — largely recall with minor application.",1,"No meaningful practice engagement. Ordering a known sequence.",2,"Tests plant life cycle knowledge. Grade-appropriate but factual recall.",1,"No CCC engagement.",1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Sequence recall with a scenario wrapper. Redesign: provide actual observation data from a plant growth experiment and ask students to identify stages and explain what's happening."
Alpha Standardized Science G3.14,4,"Sam observed four different cats in the animal shelter. He noticed that most of the cats had orange fur and green eyes. However, one cat had orange fur with white patches and yellow eyes. He also observed that while most cats enjoyed playing with toy mice, two preferred toy balls instead. Which statement best explains these observations?",None,MC,"A) The cat with patches must have been fed different food than the others, B) All cats from the same litter should look exactly the same and behave identically, C) The variations in fur patterns, eye color, and play preferences show how traits can vary within a group of similar animals, D) The cats that played with balls must have come from a different animal shelter",C,3,3-LS3-2,3,"Rich scenario with specific observations of trait variation across multiple cats. Students must reason about why similar animals show different traits.",2,"Engages 'Constructing Explanations' — students connect observations to the concept of trait variation within a species.",3,"Requires understanding that traits vary within a group and this variation includes both inherited and behavioral differences. Goes beyond simple recall to application.",2,"Engages Patterns (variation as a pattern within a group) implicitly.",2.5,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good scenario. Elevate by providing a data table of traits across multiple cat litters and asking students to identify which traits show the most variation and construct an explanation for why."
Alpha Standardized Science G3.14,5,"A farmer has two cherry tomato plants. One produces dark red round tomatoes, the other produces light red round tomatoes. Both typically produce tomatoes about 1 inch in diameter. Which best describes their offspring plants' tomatoes?",None,MC,"A) Round tomatoes that are red and around 1 inch, B) Oval tomatoes that are orange and 1.5 inches, C) Round tomatoes that are pink and less than 0.5 inches, D) Square tomatoes that are dark red and around 1 inch",A,3,3-LS3-1,3,"Provides specific parent trait data and asks for prediction of offspring traits. Genuine reasoning about inheritance.",2,"Engages 'Constructing Explanations' at a basic level — predicting offspring traits from parent data.",3,"Requires applying understanding of inheritance to predict offspring traits within the range of parent variation.",2,"Engages Patterns (offspring traits fall within parent trait range) and Cause and Effect (genetic inheritance causes trait similarity).",2.5,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good prediction question. Similar to G3.13 Q5 but with plants."
Alpha Standardized Science G3.14,6,"Julia loves to paint detailed nature scenes. Which evidence best supports the conclusion that Julia's artistic ability was developed as a learned trait?",None,MC,"A) Julia's sister also enjoys drawing, B) Julia spends every weekend at art classes learning painting techniques, C) Julia has excellent eyesight and steady hands, D) Julia keeps many paintings displayed in her room",B,3,3-LS3-1,2,"Simple scenario about Julia. Task is evidence evaluation — which evidence supports environmental/learned explanation.",2,"Engages 'Engaging in Argument from Evidence' at a basic level — evaluating which evidence supports a claim.",2,"Tests inherited vs. learned distinction with evidence evaluation component.",2,"Engages Cause and Effect (practice → skill) implicitly.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Has evidence evaluation component. Identical structure to G3.13 Q6."
Alpha Standardized Science G3.14,7,"A group of zebras lives together on the open grasslands. How does living in a group help zebras survive?",None,MC,"A) It makes it easier for them to find grass to eat, B) It helps them stay cool when the weather is hot, C) It helps protect them from predators by watching for danger together, D) It allows them to sleep for longer without moving",C,3,3-LS4-2,2,"Provides a basic scenario (zebra group on grasslands) but the question is about group survival advantage — fairly straightforward recall of predator defense.",2,"Basic 'Constructing Explanations' — connecting group behavior to survival advantage.",2,"Tests understanding of how group behaviors help organisms survive. Application level.",2,"Engages Cause and Effect (group living → predator detection → survival) implicitly.",2.0,Low Guided Integration,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Simpler version of G3.13 Q7 (penguins). Improve by providing data about zebra group sizes and predation rates."
Alpha Standardized Science G3.14,8,"A group of students discovered fossil imprints in rock layers. They found imprints of fish scales, water plant leaves, and ripple marks in sedimentary rock. Which conclusion best explains how these organisms became fossilized?",None,MC,"A) Buried by landslide in a forest, B) Preserved when sand dunes covered them in a desert, C) Washed up on beach and covered by sand, D) Gradually covered by sediment in a water environment",D,3,3-LS4-1,3,"Presents specific fossil evidence (fish scales, water plant leaves, ripple marks) that students must interpret. Multiple pieces of evidence point to a conclusion.",3,"Engages 'Constructing Explanations from Evidence' — students must use multiple lines of evidence to determine the past environment.",3,"Requires applying understanding of fossil formation and evidence interpretation. Students reason about what different fossil types indicate.",3,"Engages Cause and Effect (aquatic environment → organisms lived there → burial → fossilization) and Patterns (all evidence points to water).",3.0,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Good evidence-based reasoning. Similar to G3.13 Q8. Multiple evidence lines strengthen the question."
Alpha Standardized Science G3.14,9,"The Saguaro cactus lives in the hot deserts of Arizona. It has thick skin that holds water, wide shallow roots, and sharp spines instead of leaves. Why do these features help the cactus survive in the desert?",None,MC,"A) They allow it to grow taller than other plants, B) They help it store water and stay safe from animals, C) They allow the plant to reflect sunlight, D) They enable it to grow in cold wet climates",B,3,3-LS4-3,3,"Presents a specific organism with detailed structural adaptations. Students must connect structures to survival functions in a specific environment.",2,"Engages 'Constructing Explanations' — connecting multiple structural features to survival advantages. However, the answer is fairly obvious from the passage.",3,"Requires applying understanding of structure-function relationships to explain how specific adaptations help survival.",3,"Directly engages Structure and Function (thick skin → water storage, spines → protection). Students must use this CCC to answer.",2.75,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Good structure-function question. Improve by asking students which specific feature is most important for survival and why, requiring prioritization and explanation."
Alpha Standardized Science G3.14,10,"A group of students is studying different ecosystems. Based on characteristics: year-round warm temperatures, constant rainfall, nutrient-poor soil, extremely high biodiversity. Which ecosystem is described?",None,MC,"A) Temperate deciduous forest, B) Desert, C) Tropical rain forest, D) Tide pool",C,3,3-LS4-3,2,"Provides ecosystem characteristics as data, but the task is identifying the ecosystem — essentially a matching/recall task.",2,"Engages 'Analyzing and Interpreting Data' at a basic level — reading characteristics and matching to ecosystem type.",2,"Tests ecosystem identification from characteristics. Classification task at recall level.",2,"Implicitly engages Patterns (set of characteristics → specific ecosystem type) but not explicitly required.",2.0,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Needs Improvement,"Classification task disguised as data interpretation. Improve by providing characteristics of an unfamiliar/novel ecosystem and asking students to predict what types of organisms could survive there."
