Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.18,1,Alpha Standardized Science G5.18 Created By STC 11 Properties of Substances Which observation BEST indicates that a new substance was formed?,None,MC,"A) The iron filings changed color from black to dark red., B) The total mass of the system was 35 g., C) The container was sealed overnight., D) The mixture was shaken before being left undisturbed. The observations that the students made about the substances before and after they were combined provide",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,2,The observations that the students made about the substances before and after they were combined provide evidence that,None,MC,"A) the thermal conductivity of substances increases when placed in water, B) matter is conserved when substances are mixed in a closed system C D Magnetite is a mineral that contains iron. It is commonly found in beach sand. The table below shows some properties",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.18,3,"C D Magnetite is a mineral that contains iron. It is commonly found in beach sand. The table below shows some properties of some minerals found in beach sand at Jones Beach State Park on Long Island, New York. In another investigation, the group of students wanted to separate magnetite from a 50-ml sample of sand collected on Jones Beach. Which method would most successfully separate all magnetite from the other materials in the sand? A B",Diagram/image referenced in question,MC,"C) Use a magnet to remove the magnetite from the sample., D) Remove the magnetite particles from each of the other minerals with tweezers. Patterns of Earthquakes and the Ring of Fire Based on the map, most earthquakes occur",,5,,3,Presents data within a context. Some uncertainty but path is somewhat guided.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.18,4,"Patterns of Earthquakes and the Ring of Fire Based on the map, most earthquakes occur",Diagram/image referenced in question,MC,"A) in the center of continents B, C) along some boundaries where oceans and continents meet, D) along all boundaries where oceans and continents meet",,5,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,5,,None,MC,"A) They commonly occur in the same areas, mainly along plate boundaries. B C D",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,6,B C D A,None,MC,"B) Oregon has a higher chance because it lies along the Ring of Fire where many earthquakes occur, while New York does not. C, D) Neither state has a chance because destructive earthquakes only occur in the ocean. Patterns of Earthquakes and the Ring of Fire",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,7,Patterns of Earthquakes and the Ring of Fire A B C,None,MC,D) southeast,,5,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Pattern recognition implicitly involved but not explicitly required.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,8,A,None,MC,"B) Solutions 2 and 3 C, D) Solutions 5 and 3 The Albany Pine Bush Ecosystem",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,9,The Albany Pine Bush Ecosystem DRAG & DROP THE ANSWER Bacteria Karner blue caterpillar Wild blue lupine Seven-spotted ladybug Note: Use CTRL+D to drag the option via keyboard,None,MC,,,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,10,DRAG & DROP THE ANSWER Bacteria Karner blue caterpillar Wild blue lupine Seven-spotted ladybug Note: Use CTRL+D to drag the option via keyboard,None,MC,"A) Row 1, B) Row 2, C) Row 3 D The Albany Pine Bush Ecosystem",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,11,D The Albany Pine Bush Ecosystem A B,None,MC,"C) Over a one-year period, both of these butterflies have similar life cycle stages, but their growth rate is different., D) Over a one-year period, both of these butterflies complete one life cycle and their growth rate is the same. The Albany Pine Bush Ecosystem If the Albany Pine Bush Preserve were no longer protected from development, which species of butterfly in New York",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,12,"The Albany Pine Bush Ecosystem If the Albany Pine Bush Preserve were no longer protected from development, which species of butterfly in New York State would most likely have the better chance of survival, based on the map and passage? A",Diagram/image referenced in question,MC,"B) Frosted elfin butterfly — observations are spread across many locations in the state. C, D) Neither species would survive because the wild blue lupine would disappear statewide. Solar System Patterns Which numerical evidence BEST supports the claim that the Sun looks brighter and larger than Alpha Centauri A & B",,5,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires prediction based on understanding — applies practice in context.,3,"Requires applying science understanding in context, beyond simple recall.",2,Systems thinking implicitly involved but not consciously used for sense-making.,2.75,High Guided Integration,Meets,Meets,Meets,Meets,Needs Improvement,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.18,13,"Solar System Patterns Which numerical evidence BEST supports the claim that the Sun looks brighter and larger than Alpha Centauri A & B and Beta Pavonis because of distance, not size?",None,MC,"A) The Sun is 1 AU from Earth, while Alpha Centauri A & B are about 13,000 AU away and Beta Pavonis is about 8,600,000 AU away, so the much closer Sun appears brighter and larger., B) Alpha Centauri A & B are 13,000 AU away and are slightly larger/smaller than the Sun, so they should appear brighter., C) Beta Pavonis is about 2.3 times the Sun’s size, so it should look larger from Earth. D",,5,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.18,14,D,None,MC,A) less because Earth is tilted on its axis B C D,,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.18,15,B C D A B C D Investigations with Balloons,None,MC,,,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
