Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.13,1,,None,MC,"A) The energy came from the sun, which the carrot plant used to make its own food., B) The energy came from the fertilizer added to the soil to help the carrot grow., C) The energy came from water that the carrot plant drank from the soil., D) The energy came from the minerals that the carrot plant collected from the ground. Read the following information about two organisms and select the one that directly uses energy from the sun.",A,5,5-PS3-1; 2-LS2-1,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.13,2,"Read the following information about two organisms and select the one that directly uses energy from the sun. Organism A: This is a small animal that lives in ponds. It feeds on water plants and uses the energy from its food to swim and maintain its body temperature. Its cells contain mitochondria that help break down food for energy. Organism B: This is a tall plant that grows in wetlands. Its cells contain chloroplasts that capture sunlight. It produces its own food through photosynthesis, which other pond organisms eat. Which organism directly uses energy from the sun?",Diagram/image referenced in question,MC,"A) Organism A, B) Organism B, C) Both organisms equally, D) Neither organism In a grassland ecosystem, a field mouse eats grass seeds, and then an owl eats the mouse. Which statement best",B,5,5-PS3-1; 5-LS2-1; 4-LS1-1,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.13,3,"In a grassland ecosystem, a field mouse eats grass seeds, and then an owl eats the mouse. Which statement best explains how the owl gets its energy?",None,MC,"A) The owl gets its energy directly from the sun while hunting the mouse, B) The owl gets its energy only from the mouse, and the mouse gets its energy only from seeds, C) The owl gets its energy from the mouse, which got its energy from the grass seeds, which got their energy from the sun, D) The owl creates its own energy when it catches and eats the mouse In an experiment, a scientist grew a plant in a pot sealed so no soil could enter, but it received water, air, and sunlight.",C,5,5-PS3-1; 5-LS2-1,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G5.13,4,"In an experiment, a scientist grew a plant in a pot sealed so no soil could enter, but it received water, air, and sunlight. After several weeks, the plant gained mass. Which evidence best supports how this happened?",None,MC,"A) caterpillar eats leaves from a plant. Which statement correctly describes how the plant matter becomes part of the, B) The plant got its mass from the fertilizer added to the water., C) The plant used water and carbon dioxide to build new material and grow, even without soil., D) The plant’s roots grew longer and pulled in extra minerals from the bottom of the pot.",C,5,5-LS1-1; 5-PS1-1,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G5.13,5,caterpillar's body?,None,MC,"A) The caterpillar's digestive system breaks down the leaves into smaller pieces, and these pieces directly become part of the caterpillar's body., B) The caterpillar's digestive system converts the leaf material into different substances that can be used to build the caterpillar's body parts., C) The caterpillar stores the leaves in its body without changing them, and the leaves provide energy to the caterpillar., D) The caterpillar absorbs only the green color from the leaves, which helps it grow and build new body parts. In a grassland ecosystem, consider this food chain: grass → grasshopper → mouse → snake",A,5,MS-LS1-7; 5-PS3-1; 5-LS2-1; 5-PS1-4,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.13,6,"In a grassland ecosystem, consider this food chain: grass → grasshopper → mouse → snake Which statement correctly describes how matter moves through this food chain?",None,MC,"A) Matter moves from the primary consumer to the secondary consumer when the grasshopper is eaten by the mouse. Then, matter moves to the tertiary consumer when the snake eats the mouse., B) Matter moves from the primary consumer to the secondary consumer when the grass is eaten by the grasshopper. Then, matter moves to the tertiary consumer when the mouse eats the grasshopper., C) Matter moves from the primary consumer to the secondary consumer when the mouse is eaten by the snake. Then, matter moves to the tertiary consumer when the grasshopper eats the grass., D) Matter moves from the primary consumer to the secondary consumer when the snake eats the mouse. Then, matter moves to the tertiary consumer when the grass is eaten by the grasshopper. The brightness of a star as we see it from Earth depends on how far away it is from us. Consider three stars:",A,5,5-LS2-1; 5-PS3-1; MS-LS2-3,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.13,7,"Then, matter moves to the tertiary consumer when the grass is eaten by the grasshopper. The brightness of a star as we see it from Earth depends on how far away it is from us. Consider three stars: Star A is 5 light-years from Earth Star B is 50 light-years from Earth Star C is 500 light-years from Earth If all three stars produce the same amount of light, which star would appear brightest when viewed from Earth?",None,MC,"A) Star B (50 light-years away), B) Star C (500 light-years away), C) Star A (5 light-years away), D) All stars would appear equally bright",C,5,5-ESS1-1,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,3,Requires understanding relationships between science concepts.,2,Energy/matter concepts implicitly present.,2.0,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.13,8,"Tom decided to track how the length of a flagpole's shadow changed during a winter day. He measured the shadow length every three hours, starting at 7:00 AM, and recorded his data in the table below: Time Shadow Length 7:00 AM 15 meters 10:00 8 meters AM 1:00 PM 5 meters 4:00 PM 9 meters Too dark to 7:00 PM measure Which statement best explains why the shadow was shortest at 1:00 PM?",Diagram/image referenced in question,MC,"A) The flagpole was closest to the sun at this time, making the shadow shortest., B) The sun was highest in the sky at this time, making the shadow shortest., C) The temperature was highest at this time, causing the shadow to shrink., D) The wind was calmest at this time, allowing the shadow to settle at its true length. Which statement best explains why the same location on Earth experiences both day and night within a 24-hour",B,5,5-ESS1-2; 1-ESS1-1,2,Visual provided but limited scenario context. Somewhat guided.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.25,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.13,9,Which statement best explains why the same location on Earth experiences both day and night within a 24-hour period?,None,MC,"A) Earth completes one full rotation on its axis every 24 hours, causing different parts of the planet to face the Sun at different times, B) The Sun moves around Earth once every 24 hours, bringing daylight to different locations, C) Earth's axis tilts back and forth every 24 hours, alternating which areas receive sunlight, D) Earth completes one full orbit around the Sun every 24 hours, changing which areas receive light Throughout the year, a student observes the night sky from their backyard at the same time each night. Which of the",A,5,5-ESS1-2; 1-ESS1-1,1,Minimal or no scenario. Question is straightforward recall or identification.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,2.0,Low Guided Integration,Partially Meets,Does Not Meet,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.13,10,"Throughout the year, a student observes the night sky from their backyard at the same time each night. Which of the following statements best describes what they would notice about the stars?",None,MC,"A) All stars remain in exactly the same position throughout the year., B) Stars are only visible during certain hours of the night, regardless of the season., C) The number of visible stars stays constant but they appear dimmer in winter., D) Some stars that are visible in summer cannot be seen in winter from their location. Which of these shows how the atmosphere affects the hydrosphere?",D,5,5-ESS1-2; 1-ESS1-1,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
