Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.1,1,Which arrow shows the movement that causes day and night on Earth?,None,MC,"A) partial food web of a pond ecosystem is shown below., B) Arrow 2, because it shows the orbit of Earth around the sun, C) Arrow 3, because it shows the orbit of the moon around Earth, D) Arrow 4, because it shows the rotation of the Earth",D,5,5-ESS1-2; MS-ESS1-1; 1-ESS1-1,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Cause and effect implicitly engaged but not explicitly required for reasoning.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.1,2,Which type of organism is missing from this food web?,None,MC,"A) Decomposers, B) Producers, C) Predators, D) Consumers Which of these does not add to air pollution?",A,5,5-LS2-1; 5-PS3-1,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.1,3,Which of these does not add to air pollution?,None,MC,"A) A power plant burning coal to produce electricity, B) Wind produced by the uneven heating of Earth’s surface, C) Natural gas pumped from deep underground, D) Heat and smoke from a wood burning fire Tropical climates have warm temperatures and abundant sunlight all year. What must be available for plants in these",B,5,4-ESS3-1; 5-ESS2-1; 5-ESS3-1,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.1,4,Tropical climates have warm temperatures and abundant sunlight all year. What must be available for plants in these climates to make their own food throughout the year?,None,MC,"A) Bacteria, B) Birds, C) Shade, D) Water What would most likely happen to the carbon dioxide–oxygen cycle if Earth’s large forests were all cut down?",D,5,5-LS1-1; 2-LS2-1,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.75,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.1,5,What would most likely happen to the carbon dioxide–oxygen cycle if Earth’s large forests were all cut down?,None,MC,"A) partial forest food web is shown., B) The remaining plants would stop producing carbon dioxide, and animals would use less oxygen., C) The remaining plants would produce more oxygen, and animals would produce less carbon dioxide., D) There would be more oxygen in the atmosphere because fewer plants would be using it to produce their own food.",,5,5-LS1-1; 5-LS2-1; 5-ESS2-1,2,Real-world reference provides some context but limited uncertainty.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G5.1,6,"In this food web, energy is transferred directly between —",None,MC,"A) conifer seeds and red crossbills, B) conifer leaves and northern goshawks, C) blue grouse and wolves, D) elk and sharp-shinned hawks This photograph shows a beach on a partly sunny day.",A,5,5-LS2-1; MS-LS2-3; 5-PS3-1,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,1.75,Low Guided Integration,Does Not Meet,Does Not Meet,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.1,7,This photograph shows a beach on a partly sunny day. Which of the following is an interaction between the sun and the ocean that results in clouds forming near the beach?,Diagram/image referenced in question,MC,"A) Energy from the sun causes precipitation over the ocean., B) Energy from the sun causes water to evaporate from the ocean., C) Light from the sun reflects off the surface of the ocean., D) Light from the sun decreases the amount of water vapor in the air over the ocean. Many desert animals depend on the prickly pear cactus.",B,5,5-ESS2-1; MS-ESS2-4; 4-PS3-2,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,3,Requires connecting science ideas with data in meaningful application.,1,CCC implicitly present but not engaged for reasoning.,2.0,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G5.1,8,Many desert animals depend on the prickly pear cactus. What role does the prickly pear cactus play in a desert food web?,None,MC,"A) three-step process is shown., B) It decomposes other organisms., C) It preys upon other organisms., D) It provides energy to consumers.",D,5,5-LS2-1; 5-PS3-1,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.75,Low Guided Integration,Does Not Meet,Partially Meets,Partially Meets,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.1,9,Which of these are most likely formed by the process shown?,Diagram/image referenced in question,MC,"A) Glaciers, B) Mountains, C) Sand dunes, D) Sedimentary rocks The model below shows where water can be found during different stages of the water cycle.",D,5,MS-ESS2-1; 4-ESS1-1; 4-ESS2-1,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.1,10,The model below shows where water can be found during different stages of the water cycle. What should be added to the diagram to better explain the water cycle?,Diagram/image referenced in question,MC,"A) Soil to trap water from runoff, B) The sun to provide energy for evaporation, C) Rocks to release thermal energy, D) Plants to provide oxygen in the atmosphere Some buildings and homes are heated by energy produced from sources that don't add to air pollution. Which of",B,5,MS-ESS2-4; 5-ESS2-1; 4-PS3-2,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
