Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.15,1,grow new leaves and stems. Which statement correctly explains how plants get their energy?,None,MC,"A) young deer has been observed in a forest ecosystem alongside various other organisms. Scientists want to, B) Plants get their energy from the Sun, because they use sunlight to make their own food through a process called photosynthesis., C) Plants get their energy from carbon dioxide in the air, which they convert directly into sugar., D) Plants get their energy from a combination of soil nutrients and air, but do not need light to produce food.",,5,,2,Real-world reference provides some context but limited uncertainty.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,2,Energy/matter concepts implicitly present.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G5.15,2,determine which organism in this ecosystem is primarily responsible for converting sunlight into the energy that eventually allows the deer to grow and survive. Which statement correctly identifies the photosynthetic organism in this ecosystem?,Diagram/image referenced in question,MC,"A) student observed two identical tomato plants for a science project. Plant 1 was placed in a dark cabinet with, B) Mushrooms are photosynthetic organisms because they absorb nutrients from decaying plant material in the forest., C) The deer is a photosynthetic organism because it uses energy to grow taller and run swiftly., D) Earthworms are photosynthetic organisms because they help create nutrient-rich soil that plants need.",,5,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.15,3,"adequate water and carbon dioxide. Plant 2 was placed in direct sunlight with the same amount of water and carbon dioxide. After several weeks, Plant 2 grew much larger and healthier than Plant 1. Which conclusion is best supported by these observations?",None,MC,"A) Plants can grow without light if they have enough water and carbon dioxide, B) Light energy is the primary energy source needed for plants to produce their food, C) Plants only need carbon dioxide to grow properly, and light doesn't matter, D) Plants grow better with less water as long as they receive adequate light In a grassland ecosystem of Wyoming, plants use sunlight to make their own food through photosynthesis. A",,5,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.25,Low Guided Integration,Partially Meets,Meets,Partially Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them. Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G5.15,4,"In a grassland ecosystem of Wyoming, plants use sunlight to make their own food through photosynthesis. A grasshopper feeds on these plants, then is eaten by a meadow vole. Later, a hawk catches and eats the vole. After several years, the hawk dies and decomposers break down its remains. Which statement correctly explains what happens to the matter from the plants throughout this sequence?",Diagram/image referenced in question,MC,"A) The matter from the plants becomes part of the grasshopper's body, then part of the vole's body, then part of the hawk's body, and finally returns to the soil through decomposition., B) The matter is converted to energy and disappears completely when the grasshopper is eaten by the vole., C) The matter is used up during the hawk's life cycle, so no plant matter remains when decomposers break down the hawk., D) The matter stays permanently in the hawk's body and cannot be broken down by decomposers. In a forest ecosystem, a caterpillar feeds on oak leaves, storing nutrients from the leaves in its body. Later, a robin eats",,5,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.15,5,"In a forest ecosystem, a caterpillar feeds on oak leaves, storing nutrients from the leaves in its body. Later, a robin eats the caterpillar. After several years, the robin dies naturally, and fungi begin breaking down its body. Some of the nutrients from the robin's decomposed body are absorbed by the roots of a young oak tree. Which statement best describes what happens to the matter throughout this process?",None,MC,"A) The matter from the oak leaves disappears completely when the caterpillar uses it for energy to move and grow., B) The matter moves in a straight line from the oak tree to the caterpillar to the robin, where it stays permanently., C) The matter is transformed into energy when each organism consumes another, making it unavailable for reuse in the ecosystem., D) The matter from the oak leaves continues to exist as it moves through the food chain and returns to the environment through decomposition. Sarah and her friend Tom were discussing why a small flashlight held close to their face appears brighter than a",,5,,3,Real-world context with meaningful setup. Requires some application.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.25,Low Guided Integration,Does Not Meet,Meets,Partially Meets,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.15,6,environment through decomposition. Sarah and her friend Tom were discussing why a small flashlight held close to their face appears brighter than a powerful lighthouse beam that they can see far away on the coast. This made Sarah wonder about stars and their brightness. Which explanation would best help Sarah understand why a less powerful nearby star could appear brighter to us on Earth than a more powerful star that is farther away?,None,MC,"A) A less powerful star appears brighter than a more powerful distant star because smaller stars always produce more concentrated light than larger stars., B) The apparent brightness of stars depends only on how much total light energy they produce, so a less powerful star cannot appear brighter than a more powerful star., C) Just like the nearby flashlight appears brighter than the distant lighthouse, a less powerful star that is closer to Earth can appear brighter than a more powerful star that is farther away because light spreads out over distance., D) Less powerful stars appear brighter because they reflect more light from other nearby stars, while powerful stars waste energy by spreading their light in all directions. Sarah conducted an experiment to study daily patterns. She placed a tall wooden post in her backyard and marked",,5,,2,Some context provided but limited scenario complexity.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.15,7,"stars waste energy by spreading their light in all directions. Sarah conducted an experiment to study daily patterns. She placed a tall wooden post in her backyard and marked the direction of its shadow on the ground using chalk every 3 hours. She started at sunrise (6:00 A.M.) and recorded the following observations: At 6:00 A.M., the shadow pointed strongly toward the west At 9:00 A.M., the shadow was shorter and pointed northwest At 12:00 P.M., she could barely see any shadow At 3:00 P.M., the shadow was pointing northeast At 6:00 P.M., the shadow was long and pointed strongly toward the east Based on Sarah's observations, which of the following best explains the pattern she noticed in the direction of the shadow?",None,MC,"A) group of students is learning about Earth's rotation. Their teacher explains that Earth rotates on its axis, which is an, B) The Sun's apparent movement from east to west across the sky causes the shadow to move in the opposite direction., C) The change in temperature throughout the day affects which direction shadows point., D) The speed of wind determines the direction in which shadows fall during different times of the day.",,5,,4,Rich scenario with data and observable phenomenon requiring genuine sense-making.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,3,"Requires applying science understanding in context, beyond simple recall.",3,Multiple CCCs implicitly engaged through the reasoning required.,3.5,Doing Science,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.15,8,"imaginary line passing through the North and South Poles. This rotation takes approximately 24 hours to complete and causes day and night cycles. The teacher shows them a model of Earth with the following labels: At position A, a location is facing directly toward the Sun At position B, a location has rotated 90° away from position A At position C, a location has rotated 180° from position A At position D, a location has rotated 270° from position A If another student was asked to identify which position represents midnight at a particular location, which of the following would they most likely choose?",Diagram/image referenced in question,MC,"A) small coastal town is located near several Earth features. Which statement correctly identifies the Earth sphere that, B) Position B, C) Position C, D) Position D",,5,,2,Visual provided but limited scenario context. Somewhat guided.,3,Requires prediction based on understanding — applies practice in context.,2,Grade-appropriate content but routine application.,3,Multiple CCCs implicitly engaged through the reasoning required.,2.5,Low Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.15,9,each feature belongs to?,None,MC,"A) The ocean water is part of the geosphere, and the air above it is part of the atmosphere, B) The sand on the beach is part of the hydrosphere, and the seagulls are part of the biosphere, C) The air above the town is part of the biosphere, and the plants on the beach are part of the atmosphere, D) The ocean water is part of the hydrosphere, and the sand on the beach is part of the geosphere Scientists studying a mountain region noticed that areas close to a forested valley had much more consistent water",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Structure-function relationship implicitly present.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.15,10,Scientists studying a mountain region noticed that areas close to a forested valley had much more consistent water flow in streams throughout the year compared to similar areas in bare rocky highlands. The forested valley receives the same amount of annual precipitation as the rocky highlands. Which sequence of water cycle processes BEST explains this observation?,None,MC,"A) researcher is studying rock formations and makes these observations:, B) Precipitation is absorbed by tree roots, undergoes evapotranspiration, forms clouds, and returns as more precipitation over the forested valley, C) Precipitation evaporates more slowly from the shaded forest floor, creating a cooler microclimate, which leads to more condensation and additional rainfall, D) Precipitation is blocked by the forest canopy, reducing water reaching the ground, but tree roots extend deep enough to tap into underground water sources",,5,,3,Real-world context with meaningful setup. Requires some application.,3,Requires constructing explanations or engaging in argumentation.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
