Assessment,Q#,Stem,Image/Diagram Description,Type,Choices,Correct Answer,Grade,NGSS Standard,Scenario (1-5),Scenario Justification,SEP (1-5),SEP Justification,DCI (1-5),DCI Justification,CCC (1-5),CCC Justification,Indicator Avg,Holistic Classification,Crit 2: Three-Dimensional,Crit 3: Phenomena,Crit 5: Complexity,Crit 6: Technical Quality,Overall Rating,Key Recommendation
Alpha Standardized Science G5.9,1,Alpha Standardized Science G5.9 Created By STC 11 The table below shows the climate of four areas. Which area is MOST likely a grassland?,Diagram/image referenced in question,MC,"A) Area 1, B) Area 2, C) Area 3, D) Area 4 The chart below shows environmental characteristics of four ecosystems.",,5,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",2.5,Low Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Explicitly engage a crosscutting concept (cause/effect, patterns, systems, structure/function)."
Alpha Standardized Science G5.9,2,The chart below shows environmental characteristics of four ecosystems. Which statement accurately describes the vegetation or animals that would be best supported by the ecosystem?,Diagram/image referenced in question,MC,"A) student studies the flow of energy among organisms in an ecosystem. She draws a picture of a food chain in a pond, B) The pond would support animals that can survive in saltwater environments., C) The tropical rain forest would support plants that are tall and have thin needles., D) The polar tundra would support plants that are small and grow close to the ground.",,5,,3,Real-world scenario with visual component provides some context for reasoning.,4,Requires analyzing data and constructing/evaluating evidence-based claims.,2,DCI present but used at surface level — identification rather than reasoning.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Partially Meets,Meets,Meets,Meets,Needs Improvement,"Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.9,3,"ecosystem, as shown. What type of organism is the egret in the food chain?",Diagram/image referenced in question,MC,"A) carnivore, B) decomposer, C) herbivore, D) producer Look at the food web.",,5,,3,Real-world scenario with visual component provides some context for reasoning.,1,No science practice engaged. Recall/identification only.,1,Direct recall of definition or fact. No reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,1.5,Scripted,Does Not Meet,Meets,Does Not Meet,Meets,Needs Improvement,"Require students to engage in a science practice (analyze data, construct explanation, argue from evidence). Push beyond recall — require students to reason with science ideas, not just identify them."
Alpha Standardized Science G5.9,4,Look at the food web. (a) Part A Where would humans belong on this food web?,None,MC,"A) Humans could plant too many trees which would shade the grass and cause it to die out., B) Since humans do not belong in this food web there would be no impact on this ecosystem., C) Although humans do belong in this food web, their position has no impact on the ecosystem., D) Humans could eat too much of one organism which would not leave enough for other organisms to eat; thus causing other organisms to die out or move from the ecosystem to find food. The pictures show the same beach at two different times.",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Some content engagement in answer choices but limited reasoning with DCI.,2,Systems thinking implicitly involved but not consciously used for sense-making.,1.5,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.9,5,causing other organisms to die out or move from the ecosystem to find food. The pictures show the same beach at two different times. Which the most likely cause of the beach getting smaller?,Diagram/image referenced in question,MC,"A) student wants to investigate how surface area affects the time it takes sugar to dissolve.Which setup allows for a fair, B) erosion of sand by waves, C) sand dissolving in the water, D) gravity pulling sand away from the beach",,5,,3,Real-world scenario with visual component provides some context for reasoning.,3,Requires prediction based on understanding — applies practice in context.,3,Grade-appropriate DCI used for reasoning in context.,3,Multiple CCCs implicitly engaged through the reasoning required.,3.0,High Guided Integration,Meets,Meets,Meets,Meets,Strong,Good question. Consider adding more complexity through novel data or multi-step reasoning.
Alpha Standardized Science G5.9,6,test of this variable? A B C D Workers at a warehouse use a steep ramp to help them move large boxes out of a truck. The ramp is made of painted wood. Workers can slip and fall if the ramp gets wet. A worker at the warehouse would like to decrease the chances of slipping while using the ramp. The worker researches four different materials that could be added to the surface of the ramp. The table shows the possible material types and a description of each material. Part A,Diagram/image referenced in question,MC,,,5,,2,Visual provided but limited scenario context. Somewhat guided.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G5.9,7,test of this variable? A B C D Workers at a warehouse use a steep ramp to help them move large boxes out of a truck. The ramp is made of painted wood. Workers can slip and fall if the ramp gets wet. A worker at the warehouse would like to decrease the chances of slipping while using the ramp. The worker researches four different materials that could be added to the surface of the ramp. The table shows the possible material types and a description of each material. Part A (a) Which material should the worker most likely add to the surface of the ramp?,Diagram/image referenced in question,MC,"A) It keeps friction constant and can be used outside., B) It keeps friction constant and can be used inside., C) It increases friction and can be used in wet locations., D) It decreases friction and can be used in wet locations. Why is water a renewable resource?",,5,,2,Visual provided but limited scenario context. Somewhat guided.,4,Engages investigation practices with data analysis.,3,"Requires applying science understanding in context, beyond simple recall.",2,Pattern recognition implicitly involved but not explicitly required.,2.75,High Guided Integration,Partially Meets,Partially Meets,Meets,Meets,Needs Improvement,Add a real-world phenomenon or puzzling scenario that students need to figure out.
Alpha Standardized Science G5.9,8,Why is water a renewable resource?,None,MC,"A) it can be frozen into ice, B) it is constantly replaced, C) it evaporates into the air What is the main difference between weathering and erosion?",,5,,1,Minimal or no scenario. Question is straightforward recall or identification.,1,No science practice engaged. Recall/identification only.,2,Grade-appropriate content but routine application.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.25,Scripted,Does Not Meet,Does Not Meet,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.9,9,What is the main difference between weathering and erosion?,None,MC,"A) Weathering breaks down rocks at the same place, while erosion carries the broken parts away., B) Weathering and erosion are the same process., C) Weathering moves rocks, while erosion breaks them up., D) Erosion only happens with the help of wind, while weathering happens even without wind. Read the passage again to answer the following question.",,5,,2,Real-world reference provides some context but limited uncertainty.,1,No science practice engaged. Recall/identification only.,2,DCI present but used at surface level — identification rather than reasoning.,1,"No CCC engagement. No patterns, cause/effect, or systems thinking required.",1.5,Scripted,Does Not Meet,Partially Meets,Does Not Meet,Meets,Weak,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Require students to engage in a science practice (analyze data, construct explanation, argue from evidence)."
Alpha Standardized Science G5.9,10,"Read the passage again to answer the following question. Will and Zach came home from school and were hungry. They decided to fix a snack but soon realized that they had eaten all the snacks, so now they had to cook! They found a box of white cake mix and all the ingredients. Zach cracked two eggs in the bowl. Will tore open the box of cake mix. After pouring all the ingredients in the bowl, the new mixture was stirred 50 times. Last, they poured the white cake mix into the pan. The oven was heated up, and the boys put the cake in the oven. Will and Zach went to play video games and almost forgot about the cake until they heard the timer got off. They pulled the cake out of the oven. The cake is a golden brown. However, the edges were just a little bit burned. The burned edges made the house smell. The boys struck a match to light a candle. They did not want the house to smell bad. After the cake cooled off, the boys cut slices of the cake to eat. The boys ate and digested the cake until they were full. Zach was thirsty so he went to the kitchen. He placed ice into his cup and poured the Sprite. Zach could not drink it at first. The Sprite always fizzes too much. They cleaned up their mess using Clorox wipes. Then, the boys took their drinks outside. After playing basketball they noticed that their drinks did not taste as good as before. The ice in their drinks had melted. Which of the following are evidence of a chemical change? Choose 3.",None,MC,"A) Zach cracked two eggs in the bowl., B) The boys ate and digested the cake., C) However, the edges were a little burned., D) The boys struck a match to light a candle. E They poured the white cake mix into a pan. From November to February, the constellation Orion is clearly visible in the night sky from Mississippi. Orion appears",,5,,2,Some context provided but limited scenario complexity.,3,Requires constructing explanations or engaging in argumentation.,2,Some content engagement in answer choices but limited reasoning with DCI.,1,CCC implicitly present but not engaged for reasoning.,2.0,Low Guided Integration,Partially Meets,Partially Meets,Partially Meets,Meets,Needs Improvement,"Add a real-world phenomenon or puzzling scenario that students need to figure out. Push beyond recall — require students to reason with science ideas, not just identify them."
